Rank,Title,Artist,Last Week,Peak Position,Weeks on Chart
1,Ordinary,Alex Warren,1,1,17
2,What I Want,Morgan Wallen Featuring Tate McRae,2,1,3
3,Just In Case,Morgan Wallen,3,2,11
4,Luther,Kendrick Lamar & SZA,5,1,28
5,I'm The Problem,Morgan Wallen,4,2,18
6,A Bar Song (Tipsy),Shaboozey,6,1,60
7,Die With A Smile,Lady Gaga & Bruno Mars,7,1,42
8,Lose Control,Teddy Swims,8,1,94
9,Beautiful Things,Benson Boone,10,2,71
10,Nokia,Drake,9,2,16
11,Anxiety,Doechii,11,9,13
12,Pink Pony Club,Chappell Roan,12,4,51
13,Birds Of A Feather,Billie Eilish,13,2,55
14,Mutt,Leon Thomas,18,13,18
15,I Had Some Help,Post Malone Featuring Morgan Wallen,16,1,56
16,Blue Strips,Jessie Murph,24,15,8
17,I Got Better,Morgan Wallen,15,7,3
18,All The Way,BigXthaPlug Featuring Bailey Zimmerman,19,4,9
19,Love Somebody,Morgan Wallen,14,1,33
20,Espresso,Sabrina Carpenter,21,3,60
21,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,17,8,7
22,Sports Car,Tate McRae,25,16,19
23,Worst Way,Riley Green,26,23,21
24,APT.,ROSE & Bruno Mars,22,3,33
25,Undressed,sombr,29,25,9
26,Superman,Morgan Wallen,20,8,4
27,20 Cigarettes,Morgan Wallen,23,20,3
28,30 For 30,SZA With Kendrick Lamar,31,10,24
29,Messy,Lola Young,27,14,27
30,Weren't For The Wind,Ella Langley,34,30,18
31,Timeless,The Weeknd & Playboi Carti,28,3,36
32,Sorry I'm Here For Someone Else,Benson Boone,30,30,14
33,Just Keep Watching,Tate McRae,-,33,1
34,Am I Okay?,Megan Moroney,40,34,39
35,Mystical Magical,Benson Boone,42,35,6
36,Love Me Not,Ravyn Lenae,37,36,10
37,That's So True,Gracie Abrams,33,6,33
38,Back To Friends,sombr,36,36,10
39,No One Noticed,The Marias,39,22,36
40,TV Off,Kendrick Lamar Featuring Lefty Gunplay,38,2,28
41,Burning Blue,Mariah The Scientist,35,25,5
42,Abracadabra,Lady Gaga,41,13,18
43,TN,Morgan Wallen,48,31,3
44,Good News,Shaboozey,46,34,28
45,Bloodline,Alex Warren With Jelly Roll,32,32,2
46,Cry For Me,The Weeknd,47,12,18
47,Squabble Up,Kendrick Lamar,43,1,28
48,Wildflower,Billie Eilish,44,17,51
49,Dark Til Daylight,Morgan Wallen,49,49,3
50,OWA OWA,Lil Tecca,-,50,1
51,Whim Whamiee,PLUTO & YKNIECE,75,51,7
52,Backup Plan,Bailey Zimmerman & Luke Combs,52,36,5
53,Dark Thoughts,Lil Tecca,56,28,12
54,Happen To Me,Russell Dickerson,59,54,7
55,Eyes Are Closed,Morgan Wallen,45,22,3
56,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",65,56,3
57,I'm A Little Crazy,Morgan Wallen,51,17,11
58,Kick Myself,Morgan Wallen,50,21,3
59,Somebody Loves Me,PARTYNEXTDOOR & Drake,63,30,16
60,After All The Bars Are Closed,Thomas Rhett,64,60,6
61,Azizam,Ed Sheeran,61,28,9
62,Party 4 U,Charli xcx,60,55,7
63,Your Way's Better,Forrest Frank,69,61,7
64,Where'd That Girl Go,Morgan Wallen,53,32,3
65,Indigo,Sam Barber Featuring Avery Anna,66,40,26
66,"Skoal, Chevy, And Browning",Morgan Wallen,54,29,3
67,Peekaboo,Kendrick Lamar Featuring AzChike,70,13,28
68,Falling Apart,Morgan Wallen,55,25,3
69,If You Were Mine,Morgan Wallen,58,41,3
70,Kiss Her In Front Of You,Morgan Wallen,57,34,3
71,Marlboro Rojo,Fuerza Regida,73,71,4
72,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,76,40,16
73,Backseat Driver,Kane Brown,83,67,13
74,Missing,Morgan Wallen,67,42,3
75,Amen,Shaboozey & Jelly Roll,81,64,6
76,Me Jalo,Fuerza Regida & Grupo Frontera,79,48,16
77,Don't We,Morgan Wallen,68,48,3
78,Cliche,mgk,62,62,2
79,House Again,Hudson Westbrook,82,72,7
80,Genesis,Morgan Wallen,71,46,3
81,Tu Sancho,Fuerza Regida,-,81,1
82,Easy Lover,Miley Cyrus,-,82,1
83,Rather Lie,Playboi Carti & The Weeknd,91,4,12
84,EOO,Bad Bunny,86,24,20
85,Jack And Jill,Morgan Wallen,72,60,3
86,Miami,Morgan Wallen,78,65,3
87,Twilight Zone,Ariana Grande,87,18,10
88,Thought It Was Love,Ty Myers,-,79,3
89,Whiskey Drink,Jason Aldean,77,77,8
90,Fix What You Didn't Break,Nate Smith,92,64,10
91,Busy Woman,Sabrina Carpenter,97,27,15
92,Latina Foreva,Karol G,74,74,2
93,Por Esos Ojos,Fuerza Regida,95,64,11
94,Fame Is A Gun,Addison Rae,-,94,1
95,Revelation,Morgan Wallen,80,54,3
96,The Largest,BigXthaPlug,96,71,19
97,Number 3 And Number 7,Morgan Wallen Featuring Eric Church,85,52,3
98,Better Me For You (Brown Eyes),Max McNown,-,98,1
99,Interlude,Morgan Wallen,84,51,3
100,Nice To Meet You,Myles Smith,-,100,1
