Title,Artist,Playcount,URL
hate that i made you love me,Ariana Grande,6214946,https://www.last.fm/music/Ariana+Grande/_/hate+that+i+made+you+love+me
the cure,Olivia Rodrigo,5580383,https://www.last.fm/music/Olivia+Rodrigo/_/the+cure
Earrings,Malcolm Todd,11958621,https://www.last.fm/music/Malcolm+Todd/_/Earrings
Stateside + Zara Larsson,PinkPantheress,22802892,https://www.last.fm/music/PinkPantheress/_/Stateside+%252B+Zara+Larsson
drop dead,Olivia Rodrigo,10378961,https://www.last.fm/music/Olivia+Rodrigo/_/drop+dead
"I Knew It, I Knew You",Taylor Swift,1896513,"https://www.last.fm/music/Taylor+Swift/_/I+Knew+It,+I+Knew+You"
Babydoll,Dominic Fike,27096481,https://www.last.fm/music/Dominic+Fike/_/Babydoll
Billie Jean,Michael Jackson,28017000,https://www.last.fm/music/Michael+Jackson/_/Billie+Jean
Chicago,Michael Jackson,13774472,https://www.last.fm/music/Michael+Jackson/_/Chicago
Beauty and a Beat,Justin Bieber,18220064,https://www.last.fm/music/Justin+Bieber/_/Beauty+and+a+Beat
Beat It,Michael Jackson,20554821,https://www.last.fm/music/Michael+Jackson/_/Beat+It
Girl Like Me,PinkPantheress,10292666,https://www.last.fm/music/PinkPantheress/_/Girl+Like+Me
Fame Is a Gun,Addison Rae,21993743,https://www.last.fm/music/Addison+Rae/_/Fame+Is+a+Gun
The Less I Know the Better,Tame Impala,49775538,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
Mr. Brightside,The Killers,52294220,https://www.last.fm/music/The+Killers/_/Mr.+Brightside
Dracula,Tame Impala,12666712,https://www.last.fm/music/Tame+Impala/_/Dracula
SWIM,BTS,233805048,https://www.last.fm/music/BTS/_/SWIM
Creep,Radiohead,61684856,https://www.last.fm/music/Radiohead/_/Creep
Dracula - JENNIE remix,Tame Impala,6244486,https://www.last.fm/music/Tame+Impala/_/Dracula+-+JENNIE+remix
505,Arctic Monkeys,59210734,https://www.last.fm/music/Arctic+Monkeys/_/505
NOBLE,F3miii,2465934,https://www.last.fm/music/F3miii/_/NOBLE
"Good Luck, Babe!",Chappell Roan,61017472,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
Manchild,Sabrina Carpenter,26891589,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
Body to Body,BTS,64806107,https://www.last.fm/music/BTS/_/Body+to+Body
Human Nature,Michael Jackson,9422173,https://www.last.fm/music/Michael+Jackson/_/Human+Nature
Midnight Sun,Zara Larsson,13792719,https://www.last.fm/music/Zara+Larsson/_/Midnight+Sun
See You Again (feat. Kali Uchis),"Tyler, The Creator",58710236,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
End of Beginning,Djo,35773413,https://www.last.fm/music/Djo/_/End+of+Beginning
Hooligan,BTS,62571281,https://www.last.fm/music/BTS/_/Hooligan
Into You,Ariana Grande,28025264,https://www.last.fm/music/Ariana+Grande/_/Into+You
back to friends,sombr,26075868,https://www.last.fm/music/sombr/_/back+to+friends
Don't Stop 'Til You Get Enough,Michael Jackson,9229180,https://www.last.fm/music/Michael+Jackson/_/Don%27t+Stop+%27Til+You+Get+Enough
Sweet Boy,Malcolm Todd,11097780,https://www.last.fm/music/Malcolm+Todd/_/Sweet+Boy
2.0,BTS,61907674,https://www.last.fm/music/BTS/_/2.0
The One That Got Away,Katy Perry,21558033,https://www.last.fm/music/Katy+Perry/_/The+One+That+Got+Away
Lovers Rock,TV Girl,51354427,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
No One Noticed,The Marías,34690661,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
Roommates,Malcolm Todd,11169541,https://www.last.fm/music/Malcolm+Todd/_/Roommates
we can't be friends (wait for your love),Ariana Grande,36503087,https://www.last.fm/music/Ariana+Grande/_/we+can%27t+be+friends+(wait+for+your+love)
Dreams - 2004 Remaster,Fleetwood Mac,29391500,https://www.last.fm/music/Fleetwood+Mac/_/Dreams+-+2004+Remaster
House Tour,Sabrina Carpenter,14412835,https://www.last.fm/music/Sabrina+Carpenter/_/House+Tour
Flashing Lights,Kanye West,38145947,https://www.last.fm/music/Kanye+West/_/Flashing+Lights
Janice STFU,Drake,2529661,https://www.last.fm/music/Drake/_/Janice+STFU
Sienna,The Marías,21575391,https://www.last.fm/music/The+Mar%C3%ADas/_/Sienna
Iris,The Goo Goo Dolls,32397620,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Iris
FYA,BTS,59754153,https://www.last.fm/music/BTS/_/FYA
Sweater Weather,The Neighbourhood,51092114,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
Duvet,bôa,41943095,https://www.last.fm/music/b%C3%B4a/_/Duvet
Feel Good Inc.,Gorillaz,40804551,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
Let Down,Radiohead,41810919,https://www.last.fm/music/Radiohead/_/Let+Down
Lemonade,aespa,2068759,https://www.last.fm/music/aespa/_/Lemonade
Love Me Not,Ravyn Lenae,19115759,https://www.last.fm/music/Ravyn+Lenae/_/Love+Me+Not
they don’t know ’bout us,BTS,56811423,https://www.last.fm/music/BTS/_/they+don%E2%80%99t+know+%E2%80%99bout+us
Bags,Clairo,35837134,https://www.last.fm/music/Clairo/_/Bags
"Lover, You Should've Come Over",Jeff Buckley,32976361,"https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over"
Pink + White,Frank Ocean,60267078,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White
DANCE...,Slayyyter,4198530,https://www.last.fm/music/Slayyyter/_/DANCE...
Like Animals,BTS,58218489,https://www.last.fm/music/BTS/_/Like+Animals
Self Aware,Temper City,2538885,https://www.last.fm/music/Temper+City/_/Self+Aware
LES,Childish Gambino,28127749,https://www.last.fm/music/Childish+Gambino/_/LES
Aliens,BTS,59543231,https://www.last.fm/music/BTS/_/Aliens
NORMAL,BTS,60489849,https://www.last.fm/music/BTS/_/NORMAL
Everlong,Foo Fighters,47282421,https://www.last.fm/music/Foo+Fighters/_/Everlong
The Fate of Ophelia,Taylor Swift,26320799,https://www.last.fm/music/Taylor+Swift/_/The+Fate+of+Ophelia
The Adults Are Talking,The Strokes,29683426,https://www.last.fm/music/The+Strokes/_/The+Adults+Are+Talking
Please,BTS,56830483,https://www.last.fm/music/BTS/_/Please
WHERE IS MY HUSBAND!,RAYE,12167504,https://www.last.fm/music/RAYE/_/WHERE+IS+MY+HUSBAND%21
Be Like a Woman,Chris Rainbow,3606805,https://www.last.fm/music/Chris+Rainbow/_/Be+Like+a+Woman
SLOW DANCING IN THE DARK,Joji,38736621,https://www.last.fm/music/Joji/_/SLOW+DANCING+IN+THE+DARK
Merry Go Round,BTS,57746921,https://www.last.fm/music/BTS/_/Merry+Go+Round
One More Night,BTS,57323124,https://www.last.fm/music/BTS/_/One+More+Night
The Feeling,Steve Lacy,447327,https://www.last.fm/music/Steve+Lacy/_/The+Feeling
BIRDS OF A FEATHER,Billie Eilish,56399202,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
Still Into You,Paramore,28443623,https://www.last.fm/music/Paramore/_/Still+Into+You
In My Room,Julia Wolf,11256155,https://www.last.fm/music/Julia+Wolf/_/In+My+Room
DtMF,Bad Bunny,17831417,https://www.last.fm/music/Bad+Bunny/_/DtMF
E85,Don Toliver,5354073,https://www.last.fm/music/Don+Toliver/_/E85
Into the Sun,BTS,56650608,https://www.last.fm/music/BTS/_/Into+the+Sun
Bad Habit,Steve Lacy,35111710,https://www.last.fm/music/Steve+Lacy/_/Bad+Habit
PINKY UP,KATSEYE,4852651,https://www.last.fm/music/KATSEYE/_/PINKY+UP
Bring Me to Life,Evanescence,31651205,https://www.last.fm/music/Evanescence/_/Bring+Me+to+Life
CRANK,Slayyyter,5802271,https://www.last.fm/music/Slayyyter/_/CRANK
Lush Life,Zara Larsson,15114261,https://www.last.fm/music/Zara+Larsson/_/Lush+Life
Sign of the Times,Harry Styles,19672499,https://www.last.fm/music/Harry+Styles/_/Sign+of+the+Times
Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,26268445,https://www.last.fm/music/The+Smiths/_/Heaven+Knows+I%27m+Miserable+Now+-+2011+Remaster
Espresso,Sabrina Carpenter,56340909,https://www.last.fm/music/Sabrina+Carpenter/_/Espresso
REDRED,CORTIS,5218050,https://www.last.fm/music/CORTIS/_/REDRED
Nobody’s Son,Sabrina Carpenter,13139662,https://www.last.fm/music/Sabrina+Carpenter/_/Nobody%E2%80%99s+Son
Tears,Sabrina Carpenter,17093977,https://www.last.fm/music/Sabrina+Carpenter/_/Tears
Illegal,PinkPantheress,13626293,https://www.last.fm/music/PinkPantheress/_/Illegal
From the Start,Laufey,28836256,https://www.last.fm/music/Laufey/_/From+the+Start
All I Wanted,Paramore,25038397,https://www.last.fm/music/Paramore/_/All+I+Wanted
No Surprises,Radiohead,55984104,https://www.last.fm/music/Radiohead/_/No+Surprises
The Subway,Chappell Roan,18235475,https://www.last.fm/music/Chappell+Roan/_/The+Subway
Man I Need,Olivia Dean,10660979,https://www.last.fm/music/Olivia+Dean/_/Man+I+Need
Borderline,Tame Impala,30460325,https://www.last.fm/music/Tame+Impala/_/Borderline
I Saw Your Face,Malcolm Todd,2298961,https://www.last.fm/music/Malcolm+Todd/_/I+Saw+Your+Face
Love Me Harder,Ariana Grande,17361846,https://www.last.fm/music/Ariana+Grande/_/Love+Me+Harder
Sailor Song,Gigi Perez,28758815,https://www.last.fm/music/Gigi+Perez/_/Sailor+Song
Heartbeat,Childish Gambino,22535609,https://www.last.fm/music/Childish+Gambino/_/Heartbeat
