Title,Artist,Playcount,URL
"Sexo, Violencia y Llantas",ROSALÍA,1027865,"https://www.last.fm/music/ROSAL%C3%8DA/_/Sexo,+Violencia+y+Llantas"
The Fate of Ophelia,Taylor Swift,13044853,https://www.last.fm/music/Taylor+Swift/_/The+Fate+of+Ophelia
Berghain,ROSALÍA,3061473,https://www.last.fm/music/ROSAL%C3%8DA/_/Berghain
Reliquia,ROSALÍA,1143737,https://www.last.fm/music/ROSAL%C3%8DA/_/Reliquia
Divinize,ROSALÍA,948436,https://www.last.fm/music/ROSAL%C3%8DA/_/Divinize
Porcelana,ROSALÍA,925690,https://www.last.fm/music/ROSAL%C3%8DA/_/Porcelana
La Perla,ROSALÍA,1019168,https://www.last.fm/music/ROSAL%C3%8DA/_/La+Perla
Mio Cristo Piange Diamanti,ROSALÍA,804775,https://www.last.fm/music/ROSAL%C3%8DA/_/Mio+Cristo+Piange+Diamanti
Tears,Sabrina Carpenter,9599197,https://www.last.fm/music/Sabrina+Carpenter/_/Tears
De Madrugá,ROSALÍA,813848,https://www.last.fm/music/ROSAL%C3%8DA/_/De+Madrug%C3%A1
Dios Es Un Stalker,ROSALÍA,917700,https://www.last.fm/music/ROSAL%C3%8DA/_/Dios+Es+Un+Stalker
Dracula,Tame Impala,3715882,https://www.last.fm/music/Tame+Impala/_/Dracula
Mundo Nuevo,ROSALÍA,678326,https://www.last.fm/music/ROSAL%C3%8DA/_/Mundo+Nuevo
back to friends,sombr,17467386,https://www.last.fm/music/sombr/_/back+to+friends
Sienna,The Marías,13564576,https://www.last.fm/music/The+Mar%C3%ADas/_/Sienna
La Yugular,ROSALÍA,810373,https://www.last.fm/music/ROSAL%C3%8DA/_/La+Yugular
WHERE IS MY HUSBAND!,RAYE,3822822,https://www.last.fm/music/RAYE/_/WHERE+IS+MY+HUSBAND%21
Creep,Radiohead,53974840,https://www.last.fm/music/Radiohead/_/Creep
Gabriela,KATSEYE,12461411,https://www.last.fm/music/KATSEYE/_/Gabriela
Sauvignon blanc,ROSALÍA,674598,https://www.last.fm/music/ROSAL%C3%8DA/_/Sauvignon+blanc
No One Noticed,The Marías,26654259,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
Manchild,Sabrina Carpenter,16447802,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
Let Down,Radiohead,34037853,https://www.last.fm/music/Radiohead/_/Let+Down
Magnolias,ROSALÍA,626032,https://www.last.fm/music/ROSAL%C3%8DA/_/Magnolias
The Less I Know the Better,Tame Impala,42791584,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
Sweater Weather,The Neighbourhood,45519673,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
La Rumba Del Perdón,ROSALÍA,591594,https://www.last.fm/music/ROSAL%C3%8DA/_/La+Rumba+Del+Perd%C3%B3n
"Good Luck, Babe!",Chappell Roan,54191548,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
Past Won't Leave My Bed,Joji,1102290,https://www.last.fm/music/Joji/_/Past+Won%27t+Leave+My+Bed
Memória,ROSALÍA,521512,https://www.last.fm/music/ROSAL%C3%8DA/_/Mem%C3%B3ria
When Did You Get Hot?,Sabrina Carpenter,7715462,https://www.last.fm/music/Sabrina+Carpenter/_/When+Did+You+Get+Hot%3F
Opalite,Taylor Swift,7947814,https://www.last.fm/music/Taylor+Swift/_/Opalite
Golden,HUNTR/X,12691126,https://www.last.fm/music/HUNTR%2FX/_/Golden
House Tour,Sabrina Carpenter,6909586,https://www.last.fm/music/Sabrina+Carpenter/_/House+Tour
The Subway,Chappell Roan,12682668,https://www.last.fm/music/Chappell+Roan/_/The+Subway
Feel Good Inc.,Gorillaz,35674989,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
