Title,Artist,Playcount,URL
BIRDS OF A FEATHER,Billie Eilish,41602331,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
"Good Luck, Babe!",Chappell Roan,44692694,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
Party 4 U,Charli XCX,9340264,https://www.last.fm/music/Charli+XCX/_/Party+4+U
No One Noticed,The Marías,16800569,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
See You Again (feat. Kali Uchis),"Tyler, the Creator",43900205,"https://www.last.fm/music/Tyler,+the+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
Abracadabra,Lady Gaga,15801768,https://www.last.fm/music/Lady+Gaga/_/Abracadabra
luther (with SZA),Kendrick Lamar,17732765,https://www.last.fm/music/Kendrick+Lamar/_/luther+(with+SZA)
espresso,Sabrina Carpenter,43457624,https://www.last.fm/music/Sabrina+Carpenter/_/espresso
guess featuring billie eilish,Charli XCX,21075201,https://www.last.fm/music/Charli+XCX/_/guess+featuring+billie+eilish
Von Dutch,Charli XCX,21424072,https://www.last.fm/music/Charli+XCX/_/Von+Dutch
Die With A Smile,Lady Gaga,22969069,https://www.last.fm/music/Lady+Gaga/_/Die+With+A+Smile
Poker Face,Lady Gaga,29402687,https://www.last.fm/music/Lady+Gaga/_/Poker+Face
Judas,Lady Gaga,23724323,https://www.last.fm/music/Lady+Gaga/_/Judas
What Was That,Lorde,4535684,https://www.last.fm/music/Lorde/_/What+Was+That
505,Arctic Monkeys,43805462,https://www.last.fm/music/Arctic+Monkeys/_/505
Creep,Radiohead,42813552,https://www.last.fm/music/Radiohead/_/Creep
back to friends,Sombr,4738176,https://www.last.fm/music/Sombr/_/back+to+friends
Pink + White,Frank Ocean,48062529,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White
Like Him (feat. Lola Young),"Tyler, the Creator",13776631,"https://www.last.fm/music/Tyler,+the+Creator/_/Like+Him+(feat.+Lola+Young)"
undressed,Sombr,3199623,https://www.last.fm/music/Sombr/_/undressed
Ribs,Lorde,25968359,https://www.last.fm/music/Lorde/_/Ribs
tAsTe,Sabrina Carpenter,22244667,https://www.last.fm/music/Sabrina+Carpenter/_/tAsTe
Wildflower,Billie Eilish,24408690,https://www.last.fm/music/Billie+Eilish/_/Wildflower
All The Stars (with SZA),Kendrick Lamar,24543716,https://www.last.fm/music/Kendrick+Lamar/_/All+The+Stars+(with+SZA)
Lovers Rock,TV Girl,37883433,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
Love Me Not,Ravyn Lenae,6383995,https://www.last.fm/music/Ravyn+Lenae/_/Love+Me+Not
The Less I Know the Better,Tame Impala,36335067,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
GNARLY,Katseye,4555806,https://www.last.fm/music/Katseye/_/GNARLY
Bad Romance,Lady Gaga,28315467,https://www.last.fm/music/Lady+Gaga/_/Bad+Romance
Headlock,Imogen Heap,15906419,https://www.last.fm/music/Imogen+Heap/_/Headlock
Just Dance,Lady Gaga,22113518,https://www.last.fm/music/Lady+Gaga/_/Just+Dance
Duvet,bôa,30263734,https://www.last.fm/music/b%C3%B4a/_/Duvet
Pink Pony Club,Chappell Roan,18588394,https://www.last.fm/music/Chappell+Roan/_/Pink+Pony+Club
Feel Good Inc.,Gorillaz,33971199,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
No Surprises,Radiohead,40663700,https://www.last.fm/music/Radiohead/_/No+Surprises
Timeless (Feat Playboi Carti),The Weeknd,4765522,https://www.last.fm/music/The+Weeknd/_/Timeless+(Feat+Playboi+Carti)
"Girl, so confusing featuring lorde",Charli XCX,8972331,"https://www.last.fm/music/Charli+XCX/_/Girl,+so+confusing+featuring+lorde"
Sweater Weather,The Neighbourhood,39076499,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
360,Charli XCX,26127127,https://www.last.fm/music/Charli+XCX/_/360
Juna,Clairo,13547237,https://www.last.fm/music/Clairo/_/Juna
Are We Still Friends?,"Tyler, the Creator",23632064,"https://www.last.fm/music/Tyler,+the+Creator/_/Are+We+Still+Friends%3F"
Paparazzi,Lady Gaga,22565140,https://www.last.fm/music/Lady+Gaga/_/Paparazzi
Juno,Sabrina Carpenter,16628066,https://www.last.fm/music/Sabrina+Carpenter/_/Juno
Please Please Please,Sabrina Carpenter,27842518,https://www.last.fm/music/Sabrina+Carpenter/_/Please+Please+Please
Bags,Clairo,25853278,https://www.last.fm/music/Clairo/_/Bags
DENIAL IS A RIVER,Doechii,11132477,https://www.last.fm/music/Doechii/_/DENIAL+IS+A+RIVER
Iris,The Goo Goo Dolls,16651941,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Iris
Let Down,Radiohead,21566771,https://www.last.fm/music/Radiohead/_/Let+Down
HOT TO GO!,Chappell Roan,25565666,https://www.last.fm/music/Chappell+Roan/_/HOT+TO+GO%21
Money Trees,Kendrick Lamar,28163551,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees
Tonight,pinkpantheress,4066507,https://www.last.fm/music/pinkpantheress/_/Tonight
like JENNIE,Jennie,8207516,https://www.last.fm/music/Jennie/_/like+JENNIE
Busy Woman,Sabrina Carpenter,7533918,https://www.last.fm/music/Sabrina+Carpenter/_/Busy+Woman
CHIHIRO,Billie Eilish,22975912,https://www.last.fm/music/Billie+Eilish/_/CHIHIRO
Bed Chem,Sabrina Carpenter,18002316,https://www.last.fm/music/Sabrina+Carpenter/_/Bed+Chem
Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,17755098,https://www.last.fm/music/The+Smiths/_/Heaven+Knows+I%27m+Miserable+Now+-+2011+Remaster
sports car,Tate McRae,10213411,https://www.last.fm/music/Tate+McRae/_/sports+car
Dreams - 2004 Remaster,Fleetwood Mac,19203415,https://www.last.fm/music/Fleetwood+Mac/_/Dreams+-+2004+Remaster
Sailor Song,Gigi Perez,17278122,https://www.last.fm/music/Gigi+Perez/_/Sailor+Song
Not Like Us,Kendrick Lamar,23914155,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us
tv off (feat. Lefty Gunplay),Kendrick Lamar,11286868,https://www.last.fm/music/Kendrick+Lamar/_/tv+off+(feat.+Lefty+Gunplay)
illegal,pinkpantheress,1504131,https://www.last.fm/music/pinkpantheress/_/illegal
Linger,The Cranberries,24199817,https://www.last.fm/music/The+Cranberries/_/Linger
All I Need,Radiohead,27257915,https://www.last.fm/music/Radiohead/_/All+I+Need
Telephone,Lady Gaga,12055552,https://www.last.fm/music/Lady+Gaga/_/Telephone
365,Charli XCX,16538374,https://www.last.fm/music/Charli+XCX/_/365
Chop Suey!,System of a Down,30770709,https://www.last.fm/music/System+of+a+Down/_/Chop+Suey%21
Earfquake,"Tyler, the Creator",31762541,"https://www.last.fm/music/Tyler,+the+Creator/_/Earfquake"
Red Wine Supernova,Chappell Roan,24119057,https://www.last.fm/music/Chappell+Roan/_/Red+Wine+Supernova
Pain,pinkpantheress,27593911,https://www.last.fm/music/pinkpantheress/_/Pain
Fade Into You,Mazzy Star,24423887,https://www.last.fm/music/Mazzy+Star/_/Fade+Into+You
I Wanna Be Yours,Arctic Monkeys,33181278,https://www.last.fm/music/Arctic+Monkeys/_/I+Wanna+Be+Yours
Headphones On,Addison Rae,2989779,https://www.last.fm/music/Addison+Rae/_/Headphones+On
Casual,Chappell Roan,21099814,https://www.last.fm/music/Chappell+Roan/_/Casual
Apocalypse,Cigarettes After Sex,31634515,https://www.last.fm/music/Cigarettes+After+Sex/_/Apocalypse
My Love Mine All Mine,Mitski,40194332,https://www.last.fm/music/Mitski/_/My+Love+Mine+All+Mine
Come as You Are,Nirvana,30814742,https://www.last.fm/music/Nirvana/_/Come+as+You+Are
revolving door,Tate McRae,6222966,https://www.last.fm/music/Tate+McRae/_/revolving+door
that’s so true,Gracie Abrams,14853821,https://www.last.fm/music/Gracie+Abrams/_/that%E2%80%99s+so+true
Dark Red,Steve Lacy,32040713,https://www.last.fm/music/Steve+Lacy/_/Dark+Red
B2b,Charli XCX,12705203,https://www.last.fm/music/Charli+XCX/_/B2b
Nokia,Drake,5005719,https://www.last.fm/music/Drake/_/Nokia
Every Breath You Take,The Police,18001992,https://www.last.fm/music/The+Police/_/Every+Breath+You+Take
Ivy,Frank Ocean,35016231,https://www.last.fm/music/Frank+Ocean/_/Ivy
Mr. Brightside,The Killers,42710967,https://www.last.fm/music/The+Killers/_/Mr.+Brightside
sTatEsIDe,pinkpantheress,2443947,https://www.last.fm/music/pinkpantheress/_/sTatEsIDe
Promiscuous,Nelly Furtado,16957733,https://www.last.fm/music/Nelly+Furtado/_/Promiscuous
Everybody Wants to Rule the World,Tears for Fears,24663229,https://www.last.fm/music/Tears+for+Fears/_/Everybody+Wants+to+Rule+the+World
Do I Wanna Know?,Arctic Monkeys,37050887,https://www.last.fm/music/Arctic+Monkeys/_/Do+I+Wanna+Know%3F
Why'd You Only Call Me When You're High?,Arctic Monkeys,33374840,https://www.last.fm/music/Arctic+Monkeys/_/Why%27d+You+Only+Call+Me+When+You%27re+High%3F
Apple,Charli XCX,17997680,https://www.last.fm/music/Charli+XCX/_/Apple
The Perfect Pair,beabadoobee,21306968,https://www.last.fm/music/beabadoobee/_/The+Perfect+Pair
Jigsaw Falling Into Place,Radiohead,29664725,https://www.last.fm/music/Radiohead/_/Jigsaw+Falling+Into+Place
"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,19401932,"https://www.last.fm/music/The+Weeknd/_/One+Of+The+Girls+(with+JENNIE,+Lily+Rose+Depp)"
we can't be friends (wait for your love),Ariana Grande,25850634,https://www.last.fm/music/Ariana+Grande/_/we+can%27t+be+friends+(wait+for+your+love)
"Lover, You Should've Come Over",Jeff Buckley,17981829,"https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over"
Cigarettes out the Window,TV Girl,23004967,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window
