Title,Artist,Playcount,URL
Ring Ring Ring,"Tyler, The Creator",2165586,"https://www.last.fm/music/Tyler,+The+Creator/_/Ring+Ring+Ring"
SUGAR ON MY TONGUE,"Tyler, The Creator",2363237,"https://www.last.fm/music/Tyler,+The+Creator/_/SUGAR+ON+MY+TONGUE"
The Subway,Chappell Roan,1353947,https://www.last.fm/music/Chappell+Roan/_/The+Subway
Big Poe (feat. Sk8brd),"Tyler, The Creator",1119456,"https://www.last.fm/music/Tyler,+The+Creator/_/Big+Poe+(feat.+Sk8brd)"
I'll Take Care of You (feat. Yebba),"Tyler, The Creator",1221988,"https://www.last.fm/music/Tyler,+The+Creator/_/I%27ll+Take+Care+of+You+(feat.+Yebba)"
back to friends,sombr,10403961,https://www.last.fm/music/sombr/_/back+to+friends
Sucka Free,"Tyler, The Creator",1884097,"https://www.last.fm/music/Tyler,+The+Creator/_/Sucka+Free"
Don't You Worry Baby (feat. Madison McFerrin),"Tyler, The Creator",998155,"https://www.last.fm/music/Tyler,+The+Creator/_/Don%27t+You+Worry+Baby+(feat.+Madison+McFerrin)"
JUMP,BLACKPINK,6087835,https://www.last.fm/music/BLACKPINK/_/JUMP
Golden,HUNTR/X,4736389,https://www.last.fm/music/HUNTR%2FX/_/Golden
Stop Playing With Me,"Tyler, The Creator",1604716,"https://www.last.fm/music/Tyler,+The+Creator/_/Stop+Playing+With+Me"
"Good Luck, Babe!",Chappell Roan,50083386,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
Manchild,Sabrina Carpenter,8333722,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
No One Noticed,The Marías,21353000,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
Mommanem,"Tyler, The Creator",1655280,"https://www.last.fm/music/Tyler,+The+Creator/_/Mommanem"
Illegal,PinkPantheress,5741087,https://www.last.fm/music/PinkPantheress/_/Illegal
Don't Tap That Glass / Tweakin',"Tyler, The Creator",1467425,"https://www.last.fm/music/Tyler,+The+Creator/_/Don%27t+Tap+That+Glass+%2F+Tweakin%27"
Gabriela,KATSEYE,5306501,https://www.last.fm/music/KATSEYE/_/Gabriela
Let Down,Radiohead,28288412,https://www.last.fm/music/Radiohead/_/Let+Down
BIRDS OF A FEATHER,Billie Eilish,46968563,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
undressed,sombr,7253954,https://www.last.fm/music/sombr/_/undressed
party 4 u,Charli xcx,13700093,https://www.last.fm/music/Charli+xcx/_/party+4+u
Gnarly,KATSEYE,10350096,https://www.last.fm/music/KATSEYE/_/Gnarly
Creep,Radiohead,49547986,https://www.last.fm/music/Radiohead/_/Creep
See You Again (feat. Kali Uchis),"Tyler, The Creator",48798192,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
Love Me Not,Ravyn Lenae,10233713,https://www.last.fm/music/Ravyn+Lenae/_/Love+Me+Not
Tell Me What It is,"Tyler, The Creator",1157878,"https://www.last.fm/music/Tyler,+The+Creator/_/Tell+Me+What+It+is"
Dreams - 2004 Remaster,Fleetwood Mac,22012730,https://www.last.fm/music/Fleetwood+Mac/_/Dreams+-+2004+Remaster
End of Summer,Tame Impala,391528,https://www.last.fm/music/Tame+Impala/_/End+of+Summer
Fame Is a Gun,Addison Rae,6780938,https://www.last.fm/music/Addison+Rae/_/Fame+Is+a+Gun
Your Idol,SAJA BOYS,4329003,https://www.last.fm/music/SAJA+BOYS/_/Your+Idol
Sparks,Coldplay,29691942,https://www.last.fm/music/Coldplay/_/Sparks
505,Arctic Monkeys,49314930,https://www.last.fm/music/Arctic+Monkeys/_/505
Duvet,bôa,33617757,https://www.last.fm/music/b%C3%B4a/_/Duvet
luther (with SZA),Kendrick Lamar,21308921,https://www.last.fm/music/Kendrick+Lamar/_/luther+(with+SZA)
august,Taylor Swift,38791728,https://www.last.fm/music/Taylor+Swift/_/august
No Surprises,Radiohead,46649139,https://www.last.fm/music/Radiohead/_/No+Surprises
Von dutch,Charli xcx,25078482,https://www.last.fm/music/Charli+xcx/_/Von+dutch
How It’s Done,HUNTR/X,3182665,https://www.last.fm/music/HUNTR%2FX/_/How+It%E2%80%99s+Done
Iris,The Goo Goo Dolls,23734500,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Iris
DAISIES,Justin Bieber,1732724,https://www.last.fm/music/Justin+Bieber/_/DAISIES
ARE WE STILL FRIENDS?,"Tyler, The Creator",26835421,"https://www.last.fm/music/Tyler,+The+Creator/_/ARE+WE+STILL+FRIENDS%3F"
Espresso,Sabrina Carpenter,48201641,https://www.last.fm/music/Sabrina+Carpenter/_/Espresso
The Less I Know the Better,Tame Impala,39889435,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
SODA POP,SAJA BOYS,2881389,https://www.last.fm/music/SAJA+BOYS/_/SODA+POP
Pink + White,Frank Ocean,52528876,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White
Guess featuring billie eilish,Charli xcx,24477311,https://www.last.fm/music/Charli+xcx/_/Guess+featuring+billie+eilish
"All The Stars (with SZA) - From ""Black Panther: The Album""",Kendrick Lamar,1441650,https://www.last.fm/music/Kendrick+Lamar/_/All+The+Stars+(with+SZA)+-+From+%22Black+Panther:+The+Album%22
Diet Pepsi,Addison Rae,16323113,https://www.last.fm/music/Addison+Rae/_/Diet+Pepsi
All I Need,Radiohead,32795375,https://www.last.fm/music/Radiohead/_/All+I+Need
Lovers Rock,TV Girl,41970168,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
Juna,Clairo,16246605,https://www.last.fm/music/Clairo/_/Juna
Headlock,Imogen Heap,19449112,https://www.last.fm/music/Imogen+Heap/_/Headlock
