Title,Artist,Playcount,URL
NICOLE KIDMAN,ADÉLA,1168966,https://www.last.fm/music/AD%C3%89LA/_/NICOLE+KIDMAN
Ain't In LA,ADÉLA,2838532,https://www.last.fm/music/AD%C3%89LA/_/Ain%27t+In+LA
the cure,Olivia Rodrigo,14627525,https://www.last.fm/music/Olivia+Rodrigo/_/the+cure
Earrings,Malcolm Todd,16263522,https://www.last.fm/music/Malcolm+Todd/_/Earrings
stupid song,Olivia Rodrigo,10898827,https://www.last.fm/music/Olivia+Rodrigo/_/stupid+song
Stateside + Zara Larsson,PinkPantheress,25719719,https://www.last.fm/music/PinkPantheress/_/Stateside+%252B+Zara+Larsson
CRANK 2,Slayyyter,419595,https://www.last.fm/music/Slayyyter/_/CRANK+2
hate that i made you love me,Ariana Grande,14519817,https://www.last.fm/music/Ariana+Grande/_/hate+that+i+made+you+love+me
expectations,Olivia Rodrigo,7272098,https://www.last.fm/music/Olivia+Rodrigo/_/expectations
maggots for brains,Olivia Rodrigo,7931791,https://www.last.fm/music/Olivia+Rodrigo/_/maggots+for+brains
drop dead,Olivia Rodrigo,17320755,https://www.last.fm/music/Olivia+Rodrigo/_/drop+dead
Oh Yeah?,Steve Lacy,1297443,https://www.last.fm/music/Steve+Lacy/_/Oh+Yeah%3F
KGB,ADÉLA,3431621,https://www.last.fm/music/AD%C3%89LA/_/KGB
Loser,Tame Impala,4858888,https://www.last.fm/music/Tame+Impala/_/Loser
Creep,Radiohead,63560967,https://www.last.fm/music/Radiohead/_/Creep
BRAND NEW CHANEL$,Slayyyter,2066300,https://www.last.fm/music/Slayyyter/_/BRAND+NEW+CHANEL$
505,Arctic Monkeys,60969434,https://www.last.fm/music/Arctic+Monkeys/_/505
Lovers Rock,TV Girl,52950015,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
Duvet,bôa,43427420,https://www.last.fm/music/b%C3%B4a/_/Duvet
D>E>A>T>H>M>E>T>A>L,Panchiko,16690907,https://www.last.fm/music/Panchiko/_/D%3EE%3EA%3ET%3EH%3EM%3EE%3ET%3EA%3EL
Boys,ADÉLA,444438,https://www.last.fm/music/AD%C3%89LA/_/Boys
my way,Olivia Rodrigo,6968010,https://www.last.fm/music/Olivia+Rodrigo/_/my+way
Fame Is a Gun,Addison Rae,23965186,https://www.last.fm/music/Addison+Rae/_/Fame+Is+a+Gun
Girl Like Me,PinkPantheress,12549198,https://www.last.fm/music/PinkPantheress/_/Girl+Like+Me
Petal,Ariana Grande,2418822,https://www.last.fm/music/Ariana+Grande/_/Petal
honeybee,Olivia Rodrigo,7415885,https://www.last.fm/music/Olivia+Rodrigo/_/honeybee
u + me = <3,Olivia Rodrigo,6434160,https://www.last.fm/music/Olivia+Rodrigo/_/u+%252B+me+=+%3C3
CRANK,Slayyyter,7452638,https://www.last.fm/music/Slayyyter/_/CRANK
SaWaDiKa,Lisa,931068,https://www.last.fm/music/Lisa/_/SaWaDiKa
Sweater Weather,The Neighbourhood,52533271,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
Let Down,Radiohead,43585416,https://www.last.fm/music/Radiohead/_/Let+Down
No One Noticed,The Marías,36427783,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
The Less I Know the Better,Tame Impala,51387703,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
Midnight Sun,Zara Larsson,15507055,https://www.last.fm/music/Zara+Larsson/_/Midnight+Sun
"Good Luck, Babe!",Chappell Roan,62498781,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
Sienna,The Marías,23275836,https://www.last.fm/music/The+Mar%C3%ADas/_/Sienna
Bags,Clairo,37445555,https://www.last.fm/music/Clairo/_/Bags
I'M THE MAN,ADÉLA,401669,https://www.last.fm/music/AD%C3%89LA/_/I%27M+THE+MAN
Mr. Brightside,The Killers,54006966,https://www.last.fm/music/The+Killers/_/Mr.+Brightside
BEAT UP CHANEL$,Slayyyter,6923920,https://www.last.fm/music/Slayyyter/_/BEAT+UP+CHANEL$
