Title,Artist,Playcount,URL
The Fate of Ophelia,Taylor Swift,3490843,https://www.last.fm/music/Taylor+Swift/_/The+Fate+of+Ophelia
Elizabeth Taylor,Taylor Swift,2343664,https://www.last.fm/music/Taylor+Swift/_/Elizabeth+Taylor
Actually Romantic,Taylor Swift,1996258,https://www.last.fm/music/Taylor+Swift/_/Actually+Romantic
Opalite,Taylor Swift,2392209,https://www.last.fm/music/Taylor+Swift/_/Opalite
Father Figure,Taylor Swift,2143034,https://www.last.fm/music/Taylor+Swift/_/Father+Figure
Wood,Taylor Swift,1920224,https://www.last.fm/music/Taylor+Swift/_/Wood
Eldest Daughter,Taylor Swift,1694685,https://www.last.fm/music/Taylor+Swift/_/Eldest+Daughter
The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,1686061,https://www.last.fm/music/Taylor+Swift/_/The+Life+of+a+Showgirl+(feat.+Sabrina+Carpenter)
Ruin the Friendship,Taylor Swift,1778393,https://www.last.fm/music/Taylor+Swift/_/Ruin+the+Friendship
CANCELLED!,Taylor Swift,1875800,https://www.last.fm/music/Taylor+Swift/_/CANCELLED%21
Wi$h Li$t,Taylor Swift,1741266,https://www.last.fm/music/Taylor+Swift/_/Wi$h+Li$t
Honey,Taylor Swift,1541911,https://www.last.fm/music/Taylor+Swift/_/Honey
SUGAR ON MY TONGUE,"Tyler, The Creator",7413748,"https://www.last.fm/music/Tyler,+The+Creator/_/SUGAR+ON+MY+TONGUE"
Tears,Sabrina Carpenter,6770465,https://www.last.fm/music/Sabrina+Carpenter/_/Tears
back to friends,sombr,15305542,https://www.last.fm/music/sombr/_/back+to+friends
Gabriela,KATSEYE,10344952,https://www.last.fm/music/KATSEYE/_/Gabriela
When Did You Get Hot?,Sabrina Carpenter,5506596,https://www.last.fm/music/Sabrina+Carpenter/_/When+Did+You+Get+Hot%3F
Manchild,Sabrina Carpenter,14314613,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
No One Noticed,The Marías,24866581,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
TIT FOR TAT,Tate McRae,1842004,https://www.last.fm/music/Tate+McRae/_/TIT+FOR+TAT
Sienna,The Marías,11411400,https://www.last.fm/music/The+Mar%C3%ADas/_/Sienna
The Subway,Chappell Roan,10880069,https://www.last.fm/music/Chappell+Roan/_/The+Subway
WHERE IS MY HUSBAND!,RAYE,1541342,https://www.last.fm/music/RAYE/_/WHERE+IS+MY+HUSBAND%21
House Tour,Sabrina Carpenter,4895496,https://www.last.fm/music/Sabrina+Carpenter/_/House+Tour
Golden,HUNTR/X,10335126,https://www.last.fm/music/HUNTR%2FX/_/Golden
"Good Luck, Babe!",Chappell Roan,52860802,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
Dracula,Tame Impala,858802,https://www.last.fm/music/Tame+Impala/_/Dracula
Gnarly,KATSEYE,14580119,https://www.last.fm/music/KATSEYE/_/Gnarly
Let Down,Radiohead,32116045,https://www.last.fm/music/Radiohead/_/Let+Down
Feel Good Inc.,Gorillaz,34395427,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
Creep,Radiohead,52336467,https://www.last.fm/music/Radiohead/_/Creep
Nobody’s Son,Sabrina Carpenter,4818524,https://www.last.fm/music/Sabrina+Carpenter/_/Nobody%E2%80%99s+Son
Jealous Type,Doja Cat,4461118,https://www.last.fm/music/Doja+Cat/_/Jealous+Type
undressed,sombr,10385275,https://www.last.fm/music/sombr/_/undressed
See You Again (feat. Kali Uchis),"Tyler, The Creator",51092866,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
Von dutch,Charli xcx,26925898,https://www.last.fm/music/Charli+xcx/_/Von+dutch
The Less I Know the Better,Tame Impala,41543020,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
BIRDS OF A FEATHER,Billie Eilish,49304200,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
"Lover, You Should've Come Over",Jeff Buckley,24319689,"https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over"
Sports car,Tate McRae,15706822,https://www.last.fm/music/Tate+McRae/_/Sports+car
Iris,The Goo Goo Dolls,25702346,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Iris
Diet Pepsi,Addison Rae,18876831,https://www.last.fm/music/Addison+Rae/_/Diet+Pepsi
12 to 12,sombr,3615338,https://www.last.fm/music/sombr/_/12+to+12
Sympathy is a knife,Charli xcx,15719288,https://www.last.fm/music/Charli+xcx/_/Sympathy+is+a+knife
Sweater Weather,The Neighbourhood,44362345,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
party 4 u,Charli xcx,15981811,https://www.last.fm/music/Charli+xcx/_/party+4+u
Lovers Rock,TV Girl,44056155,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
Duvet,bôa,35475337,https://www.last.fm/music/b%C3%B4a/_/Duvet
505,Arctic Monkeys,51418330,https://www.last.fm/music/Arctic+Monkeys/_/505
No Surprises,Radiohead,48943788,https://www.last.fm/music/Radiohead/_/No+Surprises
From the Start,Laufey,22686726,https://www.last.fm/music/Laufey/_/From+the+Start
Sparks,Coldplay,32215299,https://www.last.fm/music/Coldplay/_/Sparks
Timeless (Feat Playboi Carti),The Weeknd,9144799,https://www.last.fm/music/The+Weeknd/_/Timeless+(Feat+Playboi+Carti)
My Man on Willpower,Sabrina Carpenter,4310966,https://www.last.fm/music/Sabrina+Carpenter/_/My+Man+on+Willpower
Go Go Juice,Sabrina Carpenter,3942248,https://www.last.fm/music/Sabrina+Carpenter/_/Go+Go+Juice
Love Me Not,Ravyn Lenae,12616259,https://www.last.fm/music/Ravyn+Lenae/_/Love+Me+Not
All I Need,Radiohead,35111157,https://www.last.fm/music/Radiohead/_/All+I+Need
Man I Need,Olivia Dean,1808627,https://www.last.fm/music/Olivia+Dean/_/Man+I+Need
Sugar Talking,Sabrina Carpenter,4070937,https://www.last.fm/music/Sabrina+Carpenter/_/Sugar+Talking
Dreams - 2004 Remaster,Fleetwood Mac,23565181,https://www.last.fm/music/Fleetwood+Mac/_/Dreams+-+2004+Remaster
Pink + White,Frank Ocean,54227745,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White
No Pole,Don Toliver,12636649,https://www.last.fm/music/Don+Toliver/_/No+Pole
Apocalypse,Cigarettes After Sex,36833868,https://www.last.fm/music/Cigarettes+After+Sex/_/Apocalypse
Fade Into You,Mazzy Star,29108661,https://www.last.fm/music/Mazzy+Star/_/Fade+Into+You
There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,26116785,https://www.last.fm/music/The+Smiths/_/There+Is+a+Light+That+Never+Goes+Out+-+2011+Remaster
Linger,The Cranberries,28522724,https://www.last.fm/music/The+Cranberries/_/Linger
Fame Is a Gun,Addison Rae,9192545,https://www.last.fm/music/Addison+Rae/_/Fame+Is+a+Gun
Juna,Clairo,18000679,https://www.last.fm/music/Clairo/_/Juna
Guess featuring billie eilish,Charli xcx,25946693,https://www.last.fm/music/Charli+xcx/_/Guess+featuring+billie+eilish
Breakin' Dishes,Rihanna,12544834,https://www.last.fm/music/Rihanna/_/Breakin%27+Dishes
Headlock,Imogen Heap,21406762,https://www.last.fm/music/Imogen+Heap/_/Headlock
Like Him (feat. Lola Young),"Tyler, The Creator",18211841,"https://www.last.fm/music/Tyler,+The+Creator/_/Like+Him+(feat.+Lola+Young)"
WILDFLOWER,Billie Eilish,30220776,https://www.last.fm/music/Billie+Eilish/_/WILDFLOWER
Espresso,Sabrina Carpenter,50034102,https://www.last.fm/music/Sabrina+Carpenter/_/Espresso
we can't be friends (wait for your love),Ariana Grande,30448790,https://www.last.fm/music/Ariana+Grande/_/we+can%27t+be+friends+(wait+for+your+love)
Ribs,Lorde,30924900,https://www.last.fm/music/Lorde/_/Ribs
luther (with SZA),Kendrick Lamar,23230059,https://www.last.fm/music/Kendrick+Lamar/_/luther+(with+SZA)
JUMP,BLACKPINK,10884895,https://www.last.fm/music/BLACKPINK/_/JUMP
Gorgeous,Doja Cat,624056,https://www.last.fm/music/Doja+Cat/_/Gorgeous
"One of the Girls (with JENNIE, Lily Rose Depp)",The Weeknd,23394841,"https://www.last.fm/music/The+Weeknd/_/One+of+the+Girls+(with+JENNIE,+Lily+Rose+Depp)"
the perfect pair,beabadoobee,25733721,https://www.last.fm/music/beabadoobee/_/the+perfect+pair
Goodbye,Sabrina Carpenter,3345933,https://www.last.fm/music/Sabrina+Carpenter/_/Goodbye
cardigan,Taylor Swift,42131034,https://www.last.fm/music/Taylor+Swift/_/cardigan
august,Taylor Swift,40593755,https://www.last.fm/music/Taylor+Swift/_/august
"Girl, so confusing featuring lorde",Charli xcx,12967398,"https://www.last.fm/music/Charli+xcx/_/Girl,+so+confusing+featuring+lorde"
Casual,Chappell Roan,25950739,https://www.last.fm/music/Chappell+Roan/_/Casual
Back to the Old House - 2011 Remaster,The Smiths,18608467,https://www.last.fm/music/The+Smiths/_/Back+to+the+Old+House+-+2011+Remaster
On Melancholy Hill,Gorillaz,24493053,https://www.last.fm/music/Gorillaz/_/On+Melancholy+Hill
Ring Ring Ring,"Tyler, The Creator",5014559,"https://www.last.fm/music/Tyler,+The+Creator/_/Ring+Ring+Ring"
Heavy,The Marías,12142941,https://www.last.fm/music/The+Mar%C3%ADas/_/Heavy
All I Wanted,Paramore,19662908,https://www.last.fm/music/Paramore/_/All+I+Wanted
Touch,KATSEYE,12013388,https://www.last.fm/music/KATSEYE/_/Touch
DARE (feat. Shaun Ryder & Roses Gabor),Gorillaz,2212232,https://www.last.fm/music/Gorillaz/_/DARE+(feat.+Shaun+Ryder+&+Roses+Gabor)
Juno,Sabrina Carpenter,21375528,https://www.last.fm/music/Sabrina+Carpenter/_/Juno
we fell in love in october,girl in red,21433019,https://www.last.fm/music/girl+in+red/_/we+fell+in+love+in+october
Flashing Lights,Kanye West,32349601,https://www.last.fm/music/Kanye+West/_/Flashing+Lights
Sextape,Deftones,23835545,https://www.last.fm/music/Deftones/_/Sextape
My Own Summer (Shove It),Deftones,23400967,https://www.last.fm/music/Deftones/_/My+Own+Summer+(Shove+It)
Revolving door,Tate McRae,10326910,https://www.last.fm/music/Tate+McRae/_/Revolving+door
