Title,Artist,Playcount,URL
The Fate of Ophelia,Taylor Swift,12211927,https://www.last.fm/music/Taylor+Swift/_/The+Fate+of+Ophelia
BERGHAIN,ROSALÍA,2388696,https://www.last.fm/music/ROSAL%C3%8DA/_/BERGHAIN
Tears,Sabrina Carpenter,9217608,https://www.last.fm/music/Sabrina+Carpenter/_/Tears
Dracula,Tame Impala,3330716,https://www.last.fm/music/Tame+Impala/_/Dracula
back to friends,sombr,17162463,https://www.last.fm/music/sombr/_/back+to+friends
"Sexo, Violencia y Llantas",ROSALÍA,457976,"https://www.last.fm/music/ROSAL%C3%8DA/_/Sexo,+Violencia+y+Llantas"
WHERE IS MY HUSBAND!,RAYE,3506041,https://www.last.fm/music/RAYE/_/WHERE+IS+MY+HUSBAND%21
Reliquia,ROSALÍA,489055,https://www.last.fm/music/ROSAL%C3%8DA/_/Reliquia
Creep,Radiohead,53708922,https://www.last.fm/music/Radiohead/_/Creep
Gabriela,KATSEYE,12153543,https://www.last.fm/music/KATSEYE/_/Gabriela
Sienna,The Marías,13219838,https://www.last.fm/music/The+Mar%C3%ADas/_/Sienna
Manchild,Sabrina Carpenter,16136146,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
No One Noticed,The Marías,26382278,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
Opalite,Taylor Swift,7524183,https://www.last.fm/music/Taylor+Swift/_/Opalite
Divinize,ROSALÍA,406472,https://www.last.fm/music/ROSAL%C3%8DA/_/Divinize
The Less I Know the Better,Tame Impala,42597772,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
When Did You Get Hot?,Sabrina Carpenter,7438261,https://www.last.fm/music/Sabrina+Carpenter/_/When+Did+You+Get+Hot%3F
Let Down,Radiohead,33724775,https://www.last.fm/music/Radiohead/_/Let+Down
Golden,HUNTR/X,12399838,https://www.last.fm/music/HUNTR%2FX/_/Golden
Sweater Weather,The Neighbourhood,45328300,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
"Good Luck, Babe!",Chappell Roan,53990189,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
Porcelana,ROSALÍA,405845,https://www.last.fm/music/ROSAL%C3%8DA/_/Porcelana
BIRDS OF A FEATHER,Billie Eilish,50373144,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
