Title,Artist,Playcount,URL
"Good Luck, Babe!",Chappell Roan,44184034,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
BIRDS OF A FEATHER,Billie Eilish,40995136,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
Abracadabra,Lady Gaga,15150219,https://www.last.fm/music/Lady+Gaga/_/Abracadabra
No One Noticed,The Marías,16210007,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
See You Again (feat. Kali Uchis),"Tyler, the Creator",43512118,"https://www.last.fm/music/Tyler,+the+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
luther (with SZA),Kendrick Lamar,17262963,https://www.last.fm/music/Kendrick+Lamar/_/luther+(with+SZA)
What Was That,Lorde,3985209,https://www.last.fm/music/Lorde/_/What+Was+That
espresso,Sabrina Carpenter,43053956,https://www.last.fm/music/Sabrina+Carpenter/_/espresso
Party 4 U,Charli XCX,8385718,https://www.last.fm/music/Charli+XCX/_/Party+4+U
guess featuring billie eilish,Charli XCX,20661011,https://www.last.fm/music/Charli+XCX/_/guess+featuring+billie+eilish
Die With A Smile,Lady Gaga,22606618,https://www.last.fm/music/Lady+Gaga/_/Die+With+A+Smile
Von Dutch,Charli XCX,20974914,https://www.last.fm/music/Charli+XCX/_/Von+Dutch
Poker Face,Lady Gaga,29138773,https://www.last.fm/music/Lady+Gaga/_/Poker+Face
Judas,Lady Gaga,23379159,https://www.last.fm/music/Lady+Gaga/_/Judas
505,Arctic Monkeys,43437982,https://www.last.fm/music/Arctic+Monkeys/_/505
tAsTe,Sabrina Carpenter,21905859,https://www.last.fm/music/Sabrina+Carpenter/_/tAsTe
Creep,Radiohead,42388675,https://www.last.fm/music/Radiohead/_/Creep
Pink + White,Frank Ocean,47736822,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White
Like Him (feat. Lola Young),"Tyler, the Creator",13384703,"https://www.last.fm/music/Tyler,+the+Creator/_/Like+Him+(feat.+Lola+Young)"
All The Stars (with SZA),Kendrick Lamar,24223057,https://www.last.fm/music/Kendrick+Lamar/_/All+The+Stars+(with+SZA)
Bad Romance,Lady Gaga,28088932,https://www.last.fm/music/Lady+Gaga/_/Bad+Romance
Ribs,Lorde,25568471,https://www.last.fm/music/Lorde/_/Ribs
Wildflower,Billie Eilish,23905604,https://www.last.fm/music/Billie+Eilish/_/Wildflower
Pink Pony Club,Chappell Roan,18279060,https://www.last.fm/music/Chappell+Roan/_/Pink+Pony+Club
Lovers Rock,TV Girl,37557824,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
Headlock,Imogen Heap,15458859,https://www.last.fm/music/Imogen+Heap/_/Headlock
Just Dance,Lady Gaga,21901118,https://www.last.fm/music/Lady+Gaga/_/Just+Dance
The Less I Know the Better,Tame Impala,36067279,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
Duvet,bôa,29954039,https://www.last.fm/music/b%C3%B4a/_/Duvet
Timeless (Feat Playboi Carti),The Weeknd,4357782,https://www.last.fm/music/The+Weeknd/_/Timeless+(Feat+Playboi+Carti)
DENIAL IS A RIVER,Doechii,10871190,https://www.last.fm/music/Doechii/_/DENIAL+IS+A+RIVER
back to friends,Sombr,3879437,https://www.last.fm/music/Sombr/_/back+to+friends
