Title,Artist,Playcount,URL
The Fate of Ophelia,Taylor Swift,2760299,https://www.last.fm/music/Taylor+Swift/_/The+Fate+of+Ophelia
Elizabeth Taylor,Taylor Swift,1927752,https://www.last.fm/music/Taylor+Swift/_/Elizabeth+Taylor
Actually Romantic,Taylor Swift,1656550,https://www.last.fm/music/Taylor+Swift/_/Actually+Romantic
Opalite,Taylor Swift,1943372,https://www.last.fm/music/Taylor+Swift/_/Opalite
Father Figure,Taylor Swift,1751192,https://www.last.fm/music/Taylor+Swift/_/Father+Figure
Wood,Taylor Swift,1587141,https://www.last.fm/music/Taylor+Swift/_/Wood
Eldest Daughter,Taylor Swift,1420018,https://www.last.fm/music/Taylor+Swift/_/Eldest+Daughter
The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,1401732,https://www.last.fm/music/Taylor+Swift/_/The+Life+of+a+Showgirl+(feat.+Sabrina+Carpenter)
Ruin the Friendship,Taylor Swift,1467917,https://www.last.fm/music/Taylor+Swift/_/Ruin+the+Friendship
CANCELLED!,Taylor Swift,1554301,https://www.last.fm/music/Taylor+Swift/_/CANCELLED%21
Wi$h Li$t,Taylor Swift,1442342,https://www.last.fm/music/Taylor+Swift/_/Wi$h+Li$t
Honey,Taylor Swift,1274713,https://www.last.fm/music/Taylor+Swift/_/Honey
SUGAR ON MY TONGUE,"Tyler, The Creator",7344598,"https://www.last.fm/music/Tyler,+The+Creator/_/SUGAR+ON+MY+TONGUE"
Tears,Sabrina Carpenter,6678165,https://www.last.fm/music/Sabrina+Carpenter/_/Tears
back to friends,sombr,15241675,https://www.last.fm/music/sombr/_/back+to+friends
When Did You Get Hot?,Sabrina Carpenter,5434057,https://www.last.fm/music/Sabrina+Carpenter/_/When+Did+You+Get+Hot%3F
Gabriela,KATSEYE,10281320,https://www.last.fm/music/KATSEYE/_/Gabriela
Manchild,Sabrina Carpenter,14253545,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
No One Noticed,The Marías,24811595,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
TIT FOR TAT,Tate McRae,1740919,https://www.last.fm/music/Tate+McRae/_/TIT+FOR+TAT
Sienna,The Marías,11344444,https://www.last.fm/music/The+Mar%C3%ADas/_/Sienna
The Subway,Chappell Roan,10823029,https://www.last.fm/music/Chappell+Roan/_/The+Subway
WHERE IS MY HUSBAND!,RAYE,1465241,https://www.last.fm/music/RAYE/_/WHERE+IS+MY+HUSBAND%21
House Tour,Sabrina Carpenter,4835253,https://www.last.fm/music/Sabrina+Carpenter/_/House+Tour
Golden,HUNTR/X,10263584,https://www.last.fm/music/HUNTR%2FX/_/Golden
"Good Luck, Babe!",Chappell Roan,52824371,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
Gnarly,KATSEYE,14527274,https://www.last.fm/music/KATSEYE/_/Gnarly
Let Down,Radiohead,32062544,https://www.last.fm/music/Radiohead/_/Let+Down
Feel Good Inc.,Gorillaz,34358924,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
Dracula,Tame Impala,792864,https://www.last.fm/music/Tame+Impala/_/Dracula
Creep,Radiohead,52295288,https://www.last.fm/music/Radiohead/_/Creep
Nobody’s Son,Sabrina Carpenter,4761459,https://www.last.fm/music/Sabrina+Carpenter/_/Nobody%E2%80%99s+Son
Jealous Type,Doja Cat,4402735,https://www.last.fm/music/Doja+Cat/_/Jealous+Type
undressed,sombr,10342779,https://www.last.fm/music/sombr/_/undressed
See You Again (feat. Kali Uchis),"Tyler, The Creator",51055534,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
BIRDS OF A FEATHER,Billie Eilish,49271906,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
The Less I Know the Better,Tame Impala,41511970,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
Sports car,Tate McRae,15664092,https://www.last.fm/music/Tate+McRae/_/Sports+car
"Lover, You Should've Come Over",Jeff Buckley,24278865,"https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over"
Iris,The Goo Goo Dolls,25673378,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Iris
Von dutch,Charli xcx,26878616,https://www.last.fm/music/Charli+xcx/_/Von+dutch
Diet Pepsi,Addison Rae,18840457,https://www.last.fm/music/Addison+Rae/_/Diet+Pepsi
12 to 12,sombr,3569405,https://www.last.fm/music/sombr/_/12+to+12
Sweater Weather,The Neighbourhood,44335139,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
Lovers Rock,TV Girl,44021837,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
Duvet,bôa,35446213,https://www.last.fm/music/b%C3%B4a/_/Duvet
party 4 u,Charli xcx,15948626,https://www.last.fm/music/Charli+xcx/_/party+4+u
505,Arctic Monkeys,51385849,https://www.last.fm/music/Arctic+Monkeys/_/505
Sparks,Coldplay,32179853,https://www.last.fm/music/Coldplay/_/Sparks
From the Start,Laufey,22656108,https://www.last.fm/music/Laufey/_/From+the+Start
No Surprises,Radiohead,48909047,https://www.last.fm/music/Radiohead/_/No+Surprises
My Man on Willpower,Sabrina Carpenter,4265612,https://www.last.fm/music/Sabrina+Carpenter/_/My+Man+on+Willpower
