Title,Artist,Playcount,URL
Stateside + Zara Larsson,PinkPantheress,21798282,https://www.last.fm/music/PinkPantheress/_/Stateside+%252B+Zara+Larsson
tHe CuRe,Olivia Rodrigo,2450524,https://www.last.fm/music/Olivia+Rodrigo/_/tHe+CuRe
Earrings,Malcolm Todd,10667958,https://www.last.fm/music/Malcolm+Todd/_/Earrings
drop dead,Olivia Rodrigo,8945492,https://www.last.fm/music/Olivia+Rodrigo/_/drop+dead
Billie Jean,Michael Jackson,27304609,https://www.last.fm/music/Michael+Jackson/_/Billie+Jean
Babydoll,Dominic Fike,26402260,https://www.last.fm/music/Dominic+Fike/_/Babydoll
Beauty and a Beat,Justin Bieber,17672139,https://www.last.fm/music/Justin+Bieber/_/Beauty+and+a+Beat
Beat It,Michael Jackson,19951652,https://www.last.fm/music/Michael+Jackson/_/Beat+It
Chicago,Michael Jackson,12892681,https://www.last.fm/music/Michael+Jackson/_/Chicago
Human Nature,Michael Jackson,8798395,https://www.last.fm/music/Michael+Jackson/_/Human+Nature
SS26,Charli xcx,581848,https://www.last.fm/music/Charli+xcx/_/SS26
Girl Like Me,PinkPantheress,9519854,https://www.last.fm/music/PinkPantheress/_/Girl+Like+Me
Fame Is a Gun,Addison Rae,21478358,https://www.last.fm/music/Addison+Rae/_/Fame+Is+a+Gun
Don't Stop 'Til You Get Enough,Michael Jackson,8733011,https://www.last.fm/music/Michael+Jackson/_/Don%27t+Stop+%27Til+You+Get+Enough
Janice STFU,Drake,1512468,https://www.last.fm/music/Drake/_/Janice+STFU
Midnight Sun,Zara Larsson,13301111,https://www.last.fm/music/Zara+Larsson/_/Midnight+Sun
The Less I Know the Better,Tame Impala,49356431,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
Dracula - JENNIE remix,Tame Impala,5708232,https://www.last.fm/music/Tame+Impala/_/Dracula+-+JENNIE+remix
NATIONAL TREASURES,Drake,1160340,https://www.last.fm/music/Drake/_/NATIONAL+TREASURES
SWIM,BTS,196233120,https://www.last.fm/music/BTS/_/SWIM
505,Arctic Monkeys,58771943,https://www.last.fm/music/Arctic+Monkeys/_/505
Dracula,Tame Impala,12153909,https://www.last.fm/music/Tame+Impala/_/Dracula
Manchild,Sabrina Carpenter,26358129,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
Mr. Brightside,The Killers,51843155,https://www.last.fm/music/The+Killers/_/Mr.+Brightside
Creep,Radiohead,61211471,https://www.last.fm/music/Radiohead/_/Creep
Body to Body,BTS,55458266,https://www.last.fm/music/BTS/_/Body+to+Body
The One That Got Away,Katy Perry,21003022,https://www.last.fm/music/Katy+Perry/_/The+One+That+Got+Away
Hooligan,BTS,53354987,https://www.last.fm/music/BTS/_/Hooligan
Dreams - 2004 Remaster,Fleetwood Mac,29052056,https://www.last.fm/music/Fleetwood+Mac/_/Dreams+-+2004+Remaster
2.0,BTS,52814885,https://www.last.fm/music/BTS/_/2.0
House Tour,Sabrina Carpenter,13954226,https://www.last.fm/music/Sabrina+Carpenter/_/House+Tour
back to friends,sombr,25603155,https://www.last.fm/music/sombr/_/back+to+friends
End of Beginning,Djo,35370027,https://www.last.fm/music/Djo/_/End+of+Beginning
FYA,BTS,51033425,https://www.last.fm/music/BTS/_/FYA
Whisper My Name,Drake,1119347,https://www.last.fm/music/Drake/_/Whisper+My+Name
See You Again (feat. Kali Uchis),"Tyler, The Creator",58252305,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
"Good Luck, Babe!",Chappell Roan,60618828,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
Sweater Weather,The Neighbourhood,50731745,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
they don’t know ’bout us,BTS,48450284,https://www.last.fm/music/BTS/_/they+don%E2%80%99t+know+%E2%80%99bout+us
"Lover, You Should've Come Over",Jeff Buckley,32517178,"https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over"
Iris,The Goo Goo Dolls,32026114,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Iris
Into You,Ariana Grande,27609661,https://www.last.fm/music/Ariana+Grande/_/Into+You
Lovers Rock,TV Girl,50948522,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
Let Down,Radiohead,41349265,https://www.last.fm/music/Radiohead/_/Let+Down
Duvet,bôa,41580407,https://www.last.fm/music/b%C3%B4a/_/Duvet
Sweet Boy,Malcolm Todd,10610054,https://www.last.fm/music/Malcolm+Todd/_/Sweet+Boy
Ran To Atlanta (feat. Future & Molly Santana),Drake,1077232,https://www.last.fm/music/Drake/_/Ran+To+Atlanta+(feat.+Future+&+Molly+Santana)
Pink + White,Frank Ocean,59920455,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White
No One Noticed,The Marías,34227433,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
Aliens,BTS,50848961,https://www.last.fm/music/BTS/_/Aliens
Like Animals,BTS,49655645,https://www.last.fm/music/BTS/_/Like+Animals
Shabang,Drake,977363,https://www.last.fm/music/Drake/_/Shabang
Sienna,The Marías,21152322,https://www.last.fm/music/The+Mar%C3%ADas/_/Sienna
NORMAL,BTS,51886344,https://www.last.fm/music/BTS/_/NORMAL
Hit the Wall,Gracie Abrams,1448164,https://www.last.fm/music/Gracie+Abrams/_/Hit+the+Wall
LES,Childish Gambino,27764301,https://www.last.fm/music/Childish+Gambino/_/LES
Flashing Lights,Kanye West,37789918,https://www.last.fm/music/Kanye+West/_/Flashing+Lights
Please,BTS,48200517,https://www.last.fm/music/BTS/_/Please
Feel Good Inc.,Gorillaz,40482788,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
Sign of the Times,Harry Styles,19319784,https://www.last.fm/music/Harry+Styles/_/Sign+of+the+Times
American Girls,Harry Styles,4509840,https://www.last.fm/music/Harry+Styles/_/American+Girls
The Adults Are Talking,The Strokes,29342791,https://www.last.fm/music/The+Strokes/_/The+Adults+Are+Talking
Merry Go Round,BTS,49133714,https://www.last.fm/music/BTS/_/Merry+Go+Round
Everlong,Foo Fighters,46927264,https://www.last.fm/music/Foo+Fighters/_/Everlong
Rock With You - Single Version,Michael Jackson,11647302,https://www.last.fm/music/Michael+Jackson/_/Rock+With+You+-+Single+Version
One More Night,BTS,48509501,https://www.last.fm/music/BTS/_/One+More+Night
Roommates,Malcolm Todd,10683746,https://www.last.fm/music/Malcolm+Todd/_/Roommates
BIRDS OF A FEATHER,Billie Eilish,56017908,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
DtMF,Bad Bunny,17485843,https://www.last.fm/music/Bad+Bunny/_/DtMF
Still Into You,Paramore,28138291,https://www.last.fm/music/Paramore/_/Still+Into+You
Love Me Not,Ravyn Lenae,18732244,https://www.last.fm/music/Ravyn+Lenae/_/Love+Me+Not
SLOW DANCING IN THE DARK,Joji,38394052,https://www.last.fm/music/Joji/_/SLOW+DANCING+IN+THE+DARK
Smooth Criminal - 2012 Remaster,Michael Jackson,9103896,https://www.last.fm/music/Michael+Jackson/_/Smooth+Criminal+-+2012+Remaster
Lush Life,Zara Larsson,14823321,https://www.last.fm/music/Zara+Larsson/_/Lush+Life
The Fate of Ophelia,Taylor Swift,25819944,https://www.last.fm/music/Taylor+Swift/_/The+Fate+of+Ophelia
WHERE IS MY HUSBAND!,RAYE,11828583,https://www.last.fm/music/RAYE/_/WHERE+IS+MY+HUSBAND%21
Into the Sun,BTS,48064096,https://www.last.fm/music/BTS/_/Into+the+Sun
In My Room,Julia Wolf,10806855,https://www.last.fm/music/Julia+Wolf/_/In+My+Room
Espresso,Sabrina Carpenter,56027410,https://www.last.fm/music/Sabrina+Carpenter/_/Espresso
Fade Into You,Mazzy Star,34211880,https://www.last.fm/music/Mazzy+Star/_/Fade+Into+You
PINKY UP,KATSEYE,4250559,https://www.last.fm/music/KATSEYE/_/PINKY+UP
One Dance,Drake,23531135,https://www.last.fm/music/Drake/_/One+Dance
2 Hard 4 The Radio,Drake,885235,https://www.last.fm/music/Drake/_/2+Hard+4+The+Radio
Dust,Drake,886648,https://www.last.fm/music/Drake/_/Dust
NOBLE,F3miii,1878154,https://www.last.fm/music/F3miii/_/NOBLE
Bring Me to Life,Evanescence,31342225,https://www.last.fm/music/Evanescence/_/Bring+Me+to+Life
Be Like a Woman,Chris Rainbow,3166414,https://www.last.fm/music/Chris+Rainbow/_/Be+Like+a+Woman
Self Aware,Temper City,2007163,https://www.last.fm/music/Temper+City/_/Self+Aware
DANCE...,Slayyyter,3599180,https://www.last.fm/music/Slayyyter/_/DANCE...
All I Wanted,Paramore,24736456,https://www.last.fm/music/Paramore/_/All+I+Wanted
Passionfruit,Drake,29014732,https://www.last.fm/music/Drake/_/Passionfruit
Illegal,PinkPantheress,13307963,https://www.last.fm/music/PinkPantheress/_/Illegal
Nights,Frank Ocean,43124188,https://www.last.fm/music/Frank+Ocean/_/Nights
Tears,Sabrina Carpenter,16765999,https://www.last.fm/music/Sabrina+Carpenter/_/Tears
Borderline,Tame Impala,30179752,https://www.last.fm/music/Tame+Impala/_/Borderline
CRANK,Slayyyter,5292199,https://www.last.fm/music/Slayyyter/_/CRANK
Man I Need,Olivia Dean,10348839,https://www.last.fm/music/Olivia+Dean/_/Man+I+Need
Headlock,Imogen Heap,26897640,https://www.last.fm/music/Imogen+Heap/_/Headlock
So Easy (To Fall In Love),Olivia Dean,9582376,https://www.last.fm/music/Olivia+Dean/_/So+Easy+(To+Fall+In+Love)
Nobody’s Son,Sabrina Carpenter,12798374,https://www.last.fm/music/Sabrina+Carpenter/_/Nobody%E2%80%99s+Son
