Title,Artist,Playcount,URL
Stateside + Zara Larsson,PinkPantheress,20118158,https://www.last.fm/music/PinkPantheress/_/Stateside+%252B+Zara+Larsson
drop dead,Olivia Rodrigo,6538746,https://www.last.fm/music/Olivia+Rodrigo/_/drop+dead
Beauty and a Beat,Justin Bieber,16700351,https://www.last.fm/music/Justin+Bieber/_/Beauty+and+a+Beat
Earrings,Malcolm Todd,8999416,https://www.last.fm/music/Malcolm+Todd/_/Earrings
Babydoll,Dominic Fike,25351154,https://www.last.fm/music/Dominic+Fike/_/Babydoll
Billie Jean,Michael Jackson,26052023,https://www.last.fm/music/Michael+Jackson/_/Billie+Jean
Beat It,Michael Jackson,18887706,https://www.last.fm/music/Michael+Jackson/_/Beat+It
Midnight Sun,Zara Larsson,12520710,https://www.last.fm/music/Zara+Larsson/_/Midnight+Sun
Manchild,Sabrina Carpenter,25541615,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
SWIM,BTS,143965014,https://www.last.fm/music/BTS/_/SWIM
Fame Is a Gun,Addison Rae,20700346,https://www.last.fm/music/Addison+Rae/_/Fame+Is+a+Gun
The Less I Know the Better,Tame Impala,48695143,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
Dracula,Tame Impala,11323233,https://www.last.fm/music/Tame+Impala/_/Dracula
Body to Body,BTS,42838456,https://www.last.fm/music/BTS/_/Body+to+Body
House Tour,Sabrina Carpenter,13198464,https://www.last.fm/music/Sabrina+Carpenter/_/House+Tour
Dracula - JENNIE remix,Tame Impala,4805846,https://www.last.fm/music/Tame+Impala/_/Dracula+-+JENNIE+remix
Hooligan,BTS,40956102,https://www.last.fm/music/BTS/_/Hooligan
2.0,BTS,40476648,https://www.last.fm/music/BTS/_/2.0
505,Arctic Monkeys,58089927,https://www.last.fm/music/Arctic+Monkeys/_/505
FYA,BTS,39364395,https://www.last.fm/music/BTS/_/FYA
Mr. Brightside,The Killers,51194637,https://www.last.fm/music/The+Killers/_/Mr.+Brightside
Creep,Radiohead,60531329,https://www.last.fm/music/Radiohead/_/Creep
Don't Stop 'Til You Get Enough,Michael Jackson,7834938,https://www.last.fm/music/Michael+Jackson/_/Don%27t+Stop+%27Til+You+Get+Enough
back to friends,sombr,24906697,https://www.last.fm/music/sombr/_/back+to+friends
they don’t know ’bout us,BTS,37248960,https://www.last.fm/music/BTS/_/they+don%E2%80%99t+know+%E2%80%99bout+us
End of Beginning,Djo,34788796,https://www.last.fm/music/Djo/_/End+of+Beginning
Bring Your Love,Madonna,545193,https://www.last.fm/music/Madonna/_/Bring+Your+Love
Confident,Justin Bieber,13317938,https://www.last.fm/music/Justin+Bieber/_/Confident
"Good Luck, Babe!",Chappell Roan,60057183,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
PINKY UP,KATSEYE,3226393,https://www.last.fm/music/KATSEYE/_/PINKY+UP
No One Noticed,The Marías,33561080,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
Aliens,BTS,39195578,https://www.last.fm/music/BTS/_/Aliens
Like Animals,BTS,38227587,https://www.last.fm/music/BTS/_/Like+Animals
See You Again (feat. Kali Uchis),"Tyler, The Creator",57591883,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
NORMAL,BTS,40370795,https://www.last.fm/music/BTS/_/NORMAL
"Lover, You Should've Come Over",Jeff Buckley,31856860,"https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over"
The One That Got Away,Katy Perry,20177904,https://www.last.fm/music/Katy+Perry/_/The+One+That+Got+Away
Sweet Boy,Malcolm Todd,9945799,https://www.last.fm/music/Malcolm+Todd/_/Sweet+Boy
