Title,Artist,Playcount,URL
the cure,Olivia Rodrigo,10337374,https://www.last.fm/music/Olivia+Rodrigo/_/the+cure
stupid song,Olivia Rodrigo,6306192,https://www.last.fm/music/Olivia+Rodrigo/_/stupid+song
drop dead,Olivia Rodrigo,14227987,https://www.last.fm/music/Olivia+Rodrigo/_/drop+dead
honeybee,Olivia Rodrigo,4473495,https://www.last.fm/music/Olivia+Rodrigo/_/honeybee
Earrings,Malcolm Todd,13598454,https://www.last.fm/music/Malcolm+Todd/_/Earrings
expectations,Olivia Rodrigo,4219273,https://www.last.fm/music/Olivia+Rodrigo/_/expectations
my way,Olivia Rodrigo,4299845,https://www.last.fm/music/Olivia+Rodrigo/_/my+way
maggots for brains,Olivia Rodrigo,4509698,https://www.last.fm/music/Olivia+Rodrigo/_/maggots+for+brains
u + me = <3,Olivia Rodrigo,3846059,https://www.last.fm/music/Olivia+Rodrigo/_/u+%252B+me+=+%3C3
hate that i made you love me,Ariana Grande,9783390,https://www.last.fm/music/Ariana+Grande/_/hate+that+i+made+you+love+me
Stateside + Zara Larsson,PinkPantheress,23968924,https://www.last.fm/music/PinkPantheress/_/Stateside+%252B+Zara+Larsson
what’s wrong with me,Olivia Rodrigo,3686677,https://www.last.fm/music/Olivia+Rodrigo/_/what%E2%80%99s+wrong+with+me
begged,Olivia Rodrigo,3459339,https://www.last.fm/music/Olivia+Rodrigo/_/begged
less,Olivia Rodrigo,3361841,https://www.last.fm/music/Olivia+Rodrigo/_/less
purple,Olivia Rodrigo,3152467,https://www.last.fm/music/Olivia+Rodrigo/_/purple
cigarette smoke,Olivia Rodrigo,2973108,https://www.last.fm/music/Olivia+Rodrigo/_/cigarette+smoke
Babydoll,Dominic Fike,27901674,https://www.last.fm/music/Dominic+Fike/_/Babydoll
Beauty and a Beat,Justin Bieber,18894443,https://www.last.fm/music/Justin+Bieber/_/Beauty+and+a+Beat
ICONIC BY MISTAKE,LE SSERAFIM,2317952,https://www.last.fm/music/LE+SSERAFIM/_/ICONIC+BY+MISTAKE
Billie Jean,Michael Jackson,28766749,https://www.last.fm/music/Michael+Jackson/_/Billie+Jean
Fame Is a Gun,Addison Rae,22698325,https://www.last.fm/music/Addison+Rae/_/Fame+Is+a+Gun
Lost Boys,Phoebe Bridgers,630178,https://www.last.fm/music/Phoebe+Bridgers/_/Lost+Boys
Chicago,Michael Jackson,14701236,https://www.last.fm/music/Michael+Jackson/_/Chicago
Girl Like Me,PinkPantheress,11167244,https://www.last.fm/music/PinkPantheress/_/Girl+Like+Me
Wink Wink,Charli xcx,705399,https://www.last.fm/music/Charli+xcx/_/Wink+Wink
Mr. Brightside,The Killers,52892699,https://www.last.fm/music/The+Killers/_/Mr.+Brightside
Into You,Ariana Grande,28639091,https://www.last.fm/music/Ariana+Grande/_/Into+You
The Less I Know the Better,Tame Impala,50328459,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
Creep,Radiohead,62300887,https://www.last.fm/music/Radiohead/_/Creep
505,Arctic Monkeys,59787903,https://www.last.fm/music/Arctic+Monkeys/_/505
back to friends,sombr,26682466,https://www.last.fm/music/sombr/_/back+to+friends
The One That Got Away,Katy Perry,22245303,https://www.last.fm/music/Katy+Perry/_/The+One+That+Got+Away
"Good Luck, Babe!",Chappell Roan,61552626,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
See You Again (feat. Kali Uchis),"Tyler, The Creator",59284597,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
Midnight Sun,Zara Larsson,14400201,https://www.last.fm/music/Zara+Larsson/_/Midnight+Sun
SWIM,BTS,274968547,https://www.last.fm/music/BTS/_/SWIM
Bags,Clairo,36375479,https://www.last.fm/music/Clairo/_/Bags
Dracula,Tame Impala,13277076,https://www.last.fm/music/Tame+Impala/_/Dracula
Body to Body,BTS,75748610,https://www.last.fm/music/BTS/_/Body+to+Body
Beat It,Michael Jackson,21176931,https://www.last.fm/music/Michael+Jackson/_/Beat+It
Dreams - 2004 Remaster,Fleetwood Mac,29839525,https://www.last.fm/music/Fleetwood+Mac/_/Dreams+-+2004+Remaster
End of Beginning,Djo,36269145,https://www.last.fm/music/Djo/_/End+of+Beginning
Manchild,Sabrina Carpenter,27516062,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
Sweet Boy,Malcolm Todd,11713367,https://www.last.fm/music/Malcolm+Todd/_/Sweet+Boy
Lovers Rock,TV Girl,51879915,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
Hooligan,BTS,73493508,https://www.last.fm/music/BTS/_/Hooligan
Iris,The Goo Goo Dolls,32882165,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Iris
Dracula - JENNIE remix,Tame Impala,6864904,https://www.last.fm/music/Tame+Impala/_/Dracula+-+JENNIE+remix
Flashing Lights,Kanye West,38616777,https://www.last.fm/music/Kanye+West/_/Flashing+Lights
2.0,BTS,72638215,https://www.last.fm/music/BTS/_/2.0
Sienna,The Marías,22141390,https://www.last.fm/music/The+Mar%C3%ADas/_/Sienna
Roommates,Malcolm Todd,11782716,https://www.last.fm/music/Malcolm+Todd/_/Roommates
Self Aware,Temper City,3229196,https://www.last.fm/music/Temper+City/_/Self+Aware
Duvet,bôa,42419638,https://www.last.fm/music/b%C3%B4a/_/Duvet
"Lover, You Should've Come Over",Jeff Buckley,33567466,"https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over"
House Tour,Sabrina Carpenter,14969765,https://www.last.fm/music/Sabrina+Carpenter/_/House+Tour
we can't be friends (wait for your love),Ariana Grande,37128294,https://www.last.fm/music/Ariana+Grande/_/we+can%27t+be+friends+(wait+for+your+love)
Let Down,Radiohead,42376838,https://www.last.fm/music/Radiohead/_/Let+Down
Sweater Weather,The Neighbourhood,51563877,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
LES,Childish Gambino,28626094,https://www.last.fm/music/Childish+Gambino/_/LES
No One Noticed,The Marías,35286036,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
Feel Good Inc.,Gorillaz,41227627,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
Is it cool? (feat. SZA),Steve Lacy,340633,https://www.last.fm/music/Steve+Lacy/_/Is+it+cool%3F+(feat.+SZA)
FYA,BTS,70039052,https://www.last.fm/music/BTS/_/FYA
NOBLE,F3miii,3097290,https://www.last.fm/music/F3miii/_/NOBLE
Pink + White,Frank Ocean,60718197,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White
Come Over,BTS,26675828,https://www.last.fm/music/BTS/_/Come+Over
they don’t know ’bout us,BTS,66686772,https://www.last.fm/music/BTS/_/they+don%E2%80%99t+know+%E2%80%99bout+us
Don't Stop 'Til You Get Enough,Michael Jackson,9746738,https://www.last.fm/music/Michael+Jackson/_/Don%27t+Stop+%27Til+You+Get+Enough
Everlong,Foo Fighters,47743570,https://www.last.fm/music/Foo+Fighters/_/Everlong
Human Nature,Michael Jackson,10046831,https://www.last.fm/music/Michael+Jackson/_/Human+Nature
In My Room,Julia Wolf,11844635,https://www.last.fm/music/Julia+Wolf/_/In+My+Room
DtMF,Bad Bunny,18270123,https://www.last.fm/music/Bad+Bunny/_/DtMF
Be Like a Woman,Chris Rainbow,4219012,https://www.last.fm/music/Chris+Rainbow/_/Be+Like+a+Woman
Aliens,BTS,69940959,https://www.last.fm/music/BTS/_/Aliens
BIRDS OF A FEATHER,Billie Eilish,56848747,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
Like Animals,BTS,68365456,https://www.last.fm/music/BTS/_/Like+Animals
Bad Habit,Steve Lacy,35545983,https://www.last.fm/music/Steve+Lacy/_/Bad+Habit
REDRED,CORTIS,6484739,https://www.last.fm/music/CORTIS/_/REDRED
Still Into You,Paramore,28860472,https://www.last.fm/music/Paramore/_/Still+Into+You
The Adults Are Talking,The Strokes,30107565,https://www.last.fm/music/The+Strokes/_/The+Adults+Are+Talking
Merry Go Round,BTS,68124574,https://www.last.fm/music/BTS/_/Merry+Go+Round
Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,26652975,https://www.last.fm/music/The+Smiths/_/Heaven+Knows+I%27m+Miserable+Now+-+2011+Remaster
Sun Has Set,beabadoobee,602591,https://www.last.fm/music/beabadoobee/_/Sun+Has+Set
Don't Stop the Music,Rihanna,21042914,https://www.last.fm/music/Rihanna/_/Don%27t+Stop+the+Music
One Dance,Drake,24161697,https://www.last.fm/music/Drake/_/One+Dance
SLOW DANCING IN THE DARK,Joji,39215408,https://www.last.fm/music/Joji/_/SLOW+DANCING+IN+THE+DARK
NORMAL,BTS,70587496,https://www.last.fm/music/BTS/_/NORMAL
Janice STFU,Drake,3398061,https://www.last.fm/music/Drake/_/Janice+STFU
Bring Me to Life,Evanescence,32073241,https://www.last.fm/music/Evanescence/_/Bring+Me+to+Life
The Fate of Ophelia,Taylor Swift,26897054,https://www.last.fm/music/Taylor+Swift/_/The+Fate+of+Ophelia
the perfect pair,beabadoobee,31501317,https://www.last.fm/music/beabadoobee/_/the+perfect+pair
Headlock,Imogen Heap,27622051,https://www.last.fm/music/Imogen+Heap/_/Headlock
