Title,Artist,Playcount,URL
Stateside + Zara Larsson,PinkPantheress,14458815,https://www.last.fm/music/PinkPantheress/_/Stateside+%252B+Zara+Larsson
American Girls,Harry Styles,2085893,https://www.last.fm/music/Harry+Styles/_/American+Girls
Babydoll,Dominic Fike,21815034,https://www.last.fm/music/Dominic+Fike/_/Babydoll
Fame Is a Gun,Addison Rae,18338952,https://www.last.fm/music/Addison+Rae/_/Fame+Is+a+Gun
Dracula,Tame Impala,9046912,https://www.last.fm/music/Tame+Impala/_/Dracula
Manchild,Sabrina Carpenter,22866651,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
Midnight Sun,Zara Larsson,10517351,https://www.last.fm/music/Zara+Larsson/_/Midnight+Sun
Taste Back,Harry Styles,1752932,https://www.last.fm/music/Harry+Styles/_/Taste+Back
DtMF,Bad Bunny,15501487,https://www.last.fm/music/Bad+Bunny/_/DtMF
"Ready, Steady, Go!",Harry Styles,1718965,"https://www.last.fm/music/Harry+Styles/_/Ready,+Steady,+Go%21"
The Less I Know the Better,Tame Impala,47049079,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
"Good Luck, Babe!",Chappell Roan,58534103,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
End of Beginning,Djo,33167312,https://www.last.fm/music/Djo/_/End+of+Beginning
Aperture,Harry Styles,4889979,https://www.last.fm/music/Harry+Styles/_/Aperture
Coming Up Roses,Harry Styles,1574854,https://www.last.fm/music/Harry+Styles/_/Coming+Up+Roses
All I Did Was Dream Of You (feat. The Marías),beabadoobee,1114490,https://www.last.fm/music/beabadoobee/_/All+I+Did+Was+Dream+Of+You+(feat.+The+Mar%C3%ADas)
So Easy (To Fall In Love),Olivia Dean,7604332,https://www.last.fm/music/Olivia+Dean/_/So+Easy+(To+Fall+In+Love)
Creep,Radiohead,58907127,https://www.last.fm/music/Radiohead/_/Creep
back to friends,sombr,23114650,https://www.last.fm/music/sombr/_/back+to+friends
POP,Harry Styles,1578197,https://www.last.fm/music/Harry+Styles/_/POP
WHERE IS MY HUSBAND!,RAYE,9592957,https://www.last.fm/music/RAYE/_/WHERE+IS+MY+HUSBAND%21
505,Arctic Monkeys,56594564,https://www.last.fm/music/Arctic+Monkeys/_/505
No One Noticed,The Marías,31937542,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
NUEVAYoL,Bad Bunny,11861519,https://www.last.fm/music/Bad+Bunny/_/NUEVAYoL
Are you listening yet?,Harry Styles,1491363,https://www.last.fm/music/Harry+Styles/_/Are+you+listening+yet%3F
Sienna,The Marías,18975753,https://www.last.fm/music/The+Mar%C3%ADas/_/Sienna
Feel Good Inc.,Gorillaz,38907873,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
Dracula - JENNIE remix,Tame Impala,2154328,https://www.last.fm/music/Tame+Impala/_/Dracula+-+JENNIE+remix
Man I Need,Olivia Dean,8517376,https://www.last.fm/music/Olivia+Dean/_/Man+I+Need
See You Again (feat. Kali Uchis),"Tyler, The Creator",56016309,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
The Waiting Game,Harry Styles,1396152,https://www.last.fm/music/Harry+Styles/_/The+Waiting+Game
Lush Life,Zara Larsson,13191160,https://www.last.fm/music/Zara+Larsson/_/Lush+Life
Lovers Rock,TV Girl,49059337,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
The Fate of Ophelia,Taylor Swift,23397559,https://www.last.fm/music/Taylor+Swift/_/The+Fate+of+Ophelia
Let Down,Radiohead,39134179,https://www.last.fm/music/Radiohead/_/Let+Down
Mr. Brightside,The Killers,49784091,https://www.last.fm/music/The+Killers/_/Mr.+Brightside
BAILE INoLVIDABLE,Bad Bunny,12232558,https://www.last.fm/music/Bad+Bunny/_/BAILE+INoLVIDABLE
Dance No More,Harry Styles,1375403,https://www.last.fm/music/Harry+Styles/_/Dance+No+More
Iris,The Goo Goo Dolls,30238347,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Iris
Tears,Sabrina Carpenter,14675937,https://www.last.fm/music/Sabrina+Carpenter/_/Tears
Carla's Song,Harry Styles,1290488,https://www.last.fm/music/Harry+Styles/_/Carla%27s+Song
Risk It All,Bruno Mars,1540339,https://www.last.fm/music/Bruno+Mars/_/Risk+It+All
Earrings,Malcolm Todd,5902727,https://www.last.fm/music/Malcolm+Todd/_/Earrings
Duvet,bôa,39841974,https://www.last.fm/music/b%C3%B4a/_/Duvet
Season 2 Weight Loss,Harry Styles,1414565,https://www.last.fm/music/Harry+Styles/_/Season+2+Weight+Loss
Sweater Weather,The Neighbourhood,48863731,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
Espresso,Sabrina Carpenter,54240097,https://www.last.fm/music/Sabrina+Carpenter/_/Espresso
Borderline,Tame Impala,28564735,https://www.last.fm/music/Tame+Impala/_/Borderline
"Lover, You Should've Come Over",Jeff Buckley,30208898,"https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over"
I Thought I Saw Your Face Today,She & Him,7318175,https://www.last.fm/music/She+&+Him/_/I+Thought+I+Saw+Your+Face+Today
Dreams - 2004 Remaster,Fleetwood Mac,27355215,https://www.last.fm/music/Fleetwood+Mac/_/Dreams+-+2004+Remaster
Pain,PinkPantheress,35276632,https://www.last.fm/music/PinkPantheress/_/Pain
Pink + White,Frank Ocean,58214839,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White
Flashing Lights,Kanye West,36072773,https://www.last.fm/music/Kanye+West/_/Flashing+Lights
E85,Don Toliver,2599372,https://www.last.fm/music/Don+Toliver/_/E85
LES,Childish Gambino,25944348,https://www.last.fm/music/Childish+Gambino/_/LES
Sweet Boy,Malcolm Todd,8319258,https://www.last.fm/music/Malcolm+Todd/_/Sweet+Boy
