Title,Artist,Playcount,URL
The Subway,Chappell Roan,5724637,https://www.last.fm/music/Chappell+Roan/_/The+Subway
back to friends,sombr,11332779,https://www.last.fm/music/sombr/_/back+to+friends
"Good Luck, Babe!",Chappell Roan,50693997,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
SUGAR ON MY TONGUE,"Tyler, The Creator",3389296,"https://www.last.fm/music/Tyler,+The+Creator/_/SUGAR+ON+MY+TONGUE"
Golden,HUNTR/X,6051258,https://www.last.fm/music/HUNTR%2FX/_/Golden
Gabriela,KATSEYE,6235083,https://www.last.fm/music/KATSEYE/_/Gabriela
Manchild,Sabrina Carpenter,9108943,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
JUMP,BLACKPINK,7418435,https://www.last.fm/music/BLACKPINK/_/JUMP
No One Noticed,The Marías,21999365,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
Ring Ring Ring,"Tyler, The Creator",2973257,"https://www.last.fm/music/Tyler,+The+Creator/_/Ring+Ring+Ring"
Gnarly,KATSEYE,11149747,https://www.last.fm/music/KATSEYE/_/Gnarly
Let Down,Radiohead,29023662,https://www.last.fm/music/Radiohead/_/Let+Down
Creep,Radiohead,50076366,https://www.last.fm/music/Radiohead/_/Creep
party 4 u,Charli xcx,14215744,https://www.last.fm/music/Charli+xcx/_/party+4+u
Illegal,PinkPantheress,6303417,https://www.last.fm/music/PinkPantheress/_/Illegal
undressed,sombr,7833227,https://www.last.fm/music/sombr/_/undressed
BIRDS OF A FEATHER,Billie Eilish,47428831,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
Casual,Chappell Roan,24452782,https://www.last.fm/music/Chappell+Roan/_/Casual
Love Me Not,Ravyn Lenae,10742403,https://www.last.fm/music/Ravyn+Lenae/_/Love+Me+Not
Diet Pepsi,Addison Rae,16829261,https://www.last.fm/music/Addison+Rae/_/Diet+Pepsi
