Title,Artist,Playcount,URL
stupid song,Olivia Rodrigo,7518736,https://www.last.fm/music/Olivia+Rodrigo/_/stupid+song
the cure,Olivia Rodrigo,11337630,https://www.last.fm/music/Olivia+Rodrigo/_/the+cure
Earrings,Malcolm Todd,14198674,https://www.last.fm/music/Malcolm+Todd/_/Earrings
drop dead,Olivia Rodrigo,15013533,https://www.last.fm/music/Olivia+Rodrigo/_/drop+dead
hate that i made you love me,Ariana Grande,10743864,https://www.last.fm/music/Ariana+Grande/_/hate+that+i+made+you+love+me
honeybee,Olivia Rodrigo,5305300,https://www.last.fm/music/Olivia+Rodrigo/_/honeybee
expectations,Olivia Rodrigo,5027663,https://www.last.fm/music/Olivia+Rodrigo/_/expectations
maggots for brains,Olivia Rodrigo,5401859,https://www.last.fm/music/Olivia+Rodrigo/_/maggots+for+brains
Stateside + Zara Larsson,PinkPantheress,24370443,https://www.last.fm/music/PinkPantheress/_/Stateside+%252B+Zara+Larsson
my way,Olivia Rodrigo,5041359,https://www.last.fm/music/Olivia+Rodrigo/_/my+way
u + me = <3,Olivia Rodrigo,4545546,https://www.last.fm/music/Olivia+Rodrigo/_/u+%252B+me+=+%3C3
what’s wrong with me,Olivia Rodrigo,4338388,https://www.last.fm/music/Olivia+Rodrigo/_/what%E2%80%99s+wrong+with+me
less,Olivia Rodrigo,3941931,https://www.last.fm/music/Olivia+Rodrigo/_/less
begged,Olivia Rodrigo,4033141,https://www.last.fm/music/Olivia+Rodrigo/_/begged
purple,Olivia Rodrigo,3697824,https://www.last.fm/music/Olivia+Rodrigo/_/purple
Babydoll,Dominic Fike,28183745,https://www.last.fm/music/Dominic+Fike/_/Babydoll
cigarette smoke,Olivia Rodrigo,3499877,https://www.last.fm/music/Olivia+Rodrigo/_/cigarette+smoke
Beauty and a Beat,Justin Bieber,19129612,https://www.last.fm/music/Justin+Bieber/_/Beauty+and+a+Beat
Fame Is a Gun,Addison Rae,22955588,https://www.last.fm/music/Addison+Rae/_/Fame+Is+a+Gun
Mr. Brightside,The Killers,53125105,https://www.last.fm/music/The+Killers/_/Mr.+Brightside
Girl Like Me,PinkPantheress,11462040,https://www.last.fm/music/PinkPantheress/_/Girl+Like+Me
ICONIC BY MISTAKE,LE SSERAFIM,2817330,https://www.last.fm/music/LE+SSERAFIM/_/ICONIC+BY+MISTAKE
Billie Jean,Michael Jackson,28996658,https://www.last.fm/music/Michael+Jackson/_/Billie+Jean
"Lover, You Should've Come Over",Jeff Buckley,33828077,"https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over"
Creep,Radiohead,62530439,https://www.last.fm/music/Radiohead/_/Creep
Chicago,Michael Jackson,14960727,https://www.last.fm/music/Michael+Jackson/_/Chicago
Manchild,Sabrina Carpenter,27748841,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
The One That Got Away,Katy Perry,22486183,https://www.last.fm/music/Katy+Perry/_/The+One+That+Got+Away
Bring Your Love,Madonna,2312108,https://www.last.fm/music/Madonna/_/Bring+Your+Love
The Less I Know the Better,Tame Impala,50528332,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
Danceteria,Madonna,702319,https://www.last.fm/music/Madonna/_/Danceteria
505,Arctic Monkeys,60001770,https://www.last.fm/music/Arctic+Monkeys/_/505
back to friends,sombr,26899727,https://www.last.fm/music/sombr/_/back+to+friends
Into You,Ariana Grande,28849005,https://www.last.fm/music/Ariana+Grande/_/Into+You
