Title,Artist,Playcount,URL
Manchild,Sabrina Carpenter,4435044,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
"Good Luck, Babe!",Chappell Roan,45962234,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
BIRDS OF A FEATHER,Billie Eilish,42927798,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
Party 4 U,Charli XCX,11181009,https://www.last.fm/music/Charli+XCX/_/Party+4+U
back to friends,Sombr,6973823,https://www.last.fm/music/Sombr/_/back+to+friends
See You Again (feat. Kali Uchis),"Tyler, the Creator",44851625,"https://www.last.fm/music/Tyler,+the+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
No One Noticed,The Marías,18212071,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
espresso,Sabrina Carpenter,44519078,https://www.last.fm/music/Sabrina+Carpenter/_/espresso
Fame Is A Gun,Addison Rae,3790492,https://www.last.fm/music/Addison+Rae/_/Fame+Is+A+Gun
undressed,Sombr,4908036,https://www.last.fm/music/Sombr/_/undressed
Creep,Radiohead,43918433,https://www.last.fm/music/Radiohead/_/Creep
luther (with SZA),Kendrick Lamar,18833530,https://www.last.fm/music/Kendrick+Lamar/_/luther+(with+SZA)
Love Me Not,Ravyn Lenae,7841820,https://www.last.fm/music/Ravyn+Lenae/_/Love+Me+Not
Von Dutch,Charli XCX,22503071,https://www.last.fm/music/Charli+XCX/_/Von+Dutch
505,Arctic Monkeys,44712361,https://www.last.fm/music/Arctic+Monkeys/_/505
tAsTe,Sabrina Carpenter,23211247,https://www.last.fm/music/Sabrina+Carpenter/_/tAsTe
guess featuring billie eilish,Charli XCX,22037560,https://www.last.fm/music/Charli+XCX/_/guess+featuring+billie+eilish
Let Down,Radiohead,23484213,https://www.last.fm/music/Radiohead/_/Let+Down
Diet Pepsi,Addison Rae,13883562,https://www.last.fm/music/Addison+Rae/_/Diet+Pepsi
No Surprises,Radiohead,41624817,https://www.last.fm/music/Radiohead/_/No+Surprises
Pink + White,Frank Ocean,48827306,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White
GNARLY,Katseye,7000970,https://www.last.fm/music/Katseye/_/GNARLY
Duvet,bôa,31063808,https://www.last.fm/music/b%C3%B4a/_/Duvet
Feel Good Inc.,Gorillaz,34616344,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
Pink Pony Club,Chappell Roan,19392331,https://www.last.fm/music/Chappell+Roan/_/Pink+Pony+Club
Abracadabra,Lady Gaga,17106114,https://www.last.fm/music/Lady+Gaga/_/Abracadabra
Lovers Rock,TV Girl,38679266,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
Like Him (feat. Lola Young),"Tyler, the Creator",14638528,"https://www.last.fm/music/Tyler,+the+Creator/_/Like+Him+(feat.+Lola+Young)"
The Less I Know the Better,Tame Impala,36991398,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
Iris,The Goo Goo Dolls,17414545,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Iris
Wildflower,Billie Eilish,25451995,https://www.last.fm/music/Billie+Eilish/_/Wildflower
illegal,pinkpantheress,2963928,https://www.last.fm/music/pinkpantheress/_/illegal
Dreams - 2004 Remaster,Fleetwood Mac,19833264,https://www.last.fm/music/Fleetwood+Mac/_/Dreams+-+2004+Remaster
Ribs,Lorde,26799967,https://www.last.fm/music/Lorde/_/Ribs
Please Please Please,Sabrina Carpenter,28624940,https://www.last.fm/music/Sabrina+Carpenter/_/Please+Please+Please
Juno,Sabrina Carpenter,17548702,https://www.last.fm/music/Sabrina+Carpenter/_/Juno
Die With A Smile,Lady Gaga,23738586,https://www.last.fm/music/Lady+Gaga/_/Die+With+A+Smile
Bed Chem,Sabrina Carpenter,18860809,https://www.last.fm/music/Sabrina+Carpenter/_/Bed+Chem
Sweater Weather,The Neighbourhood,39698390,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
Headlock,Imogen Heap,16884389,https://www.last.fm/music/Imogen+Heap/_/Headlock
"Girl, so confusing featuring lorde",Charli XCX,9859176,"https://www.last.fm/music/Charli+XCX/_/Girl,+so+confusing+featuring+lorde"
Busy Woman,Sabrina Carpenter,8681389,https://www.last.fm/music/Sabrina+Carpenter/_/Busy+Woman
HOT TO GO!,Chappell Roan,26230335,https://www.last.fm/music/Chappell+Roan/_/HOT+TO+GO%21
Timeless (Feat Playboi Carti),The Weeknd,5686255,https://www.last.fm/music/The+Weeknd/_/Timeless+(Feat+Playboi+Carti)
mAn OF THE YeaR,Lorde,1922858,https://www.last.fm/music/Lorde/_/mAn+OF+THE+YeaR
Are We Still Friends?,"Tyler, the Creator",24304486,"https://www.last.fm/music/Tyler,+the+Creator/_/Are+We+Still+Friends%3F"
360,Charli XCX,26841396,https://www.last.fm/music/Charli+XCX/_/360
All I Need,Radiohead,28283348,https://www.last.fm/music/Radiohead/_/All+I+Need
Juna,Clairo,14322926,https://www.last.fm/music/Clairo/_/Juna
Bags,Clairo,26596800,https://www.last.fm/music/Clairo/_/Bags
Poker Face,Lady Gaga,29945113,https://www.last.fm/music/Lady+Gaga/_/Poker+Face
Money Trees,Kendrick Lamar,28698056,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees
Headphones On,Addison Rae,4680126,https://www.last.fm/music/Addison+Rae/_/Headphones+On
Sparks,Coldplay,25897820,https://www.last.fm/music/Coldplay/_/Sparks
Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,18351362,https://www.last.fm/music/The+Smiths/_/Heaven+Knows+I%27m+Miserable+Now+-+2011+Remaster
CHIHIRO,Billie Eilish,23800731,https://www.last.fm/music/Billie+Eilish/_/CHIHIRO
Just Dance,Lady Gaga,22598890,https://www.last.fm/music/Lady+Gaga/_/Just+Dance
sports car,Tate McRae,11349831,https://www.last.fm/music/Tate+McRae/_/sports+car
What Was That,Lorde,5771994,https://www.last.fm/music/Lorde/_/What+Was+That
Pain,pinkpantheress,28206122,https://www.last.fm/music/pinkpantheress/_/Pain
Judas,Lady Gaga,24374818,https://www.last.fm/music/Lady+Gaga/_/Judas
Linger,The Cranberries,24758031,https://www.last.fm/music/The+Cranberries/_/Linger
Red Wine Supernova,Chappell Roan,24771011,https://www.last.fm/music/Chappell+Roan/_/Red+Wine+Supernova
Sailor Song,Gigi Perez,18202135,https://www.last.fm/music/Gigi+Perez/_/Sailor+Song
There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,22433006,https://www.last.fm/music/The+Smiths/_/There+Is+a+Light+That+Never+Goes+Out+-+2011+Remaster
Fade Into You,Mazzy Star,25038524,https://www.last.fm/music/Mazzy+Star/_/Fade+Into+You
"Lover, You Should've Come Over",Jeff Buckley,19007952,"https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over"
I Wanna Be Yours,Arctic Monkeys,33792949,https://www.last.fm/music/Arctic+Monkeys/_/I+Wanna+Be+Yours
365,Charli XCX,17162284,https://www.last.fm/music/Charli+XCX/_/365
Casual,Chappell Roan,21809861,https://www.last.fm/music/Chappell+Roan/_/Casual
In the End,Linkin Park,29792601,https://www.last.fm/music/Linkin+Park/_/In+the+End
Promiscuous,Nelly Furtado,17399670,https://www.last.fm/music/Nelly+Furtado/_/Promiscuous
Come as You Are,Nirvana,31342795,https://www.last.fm/music/Nirvana/_/Come+as+You+Are
Everybody Wants to Rule the World,Tears for Fears,25112878,https://www.last.fm/music/Tears+for+Fears/_/Everybody+Wants+to+Rule+the+World
tv off (feat. Lefty Gunplay),Kendrick Lamar,11908564,https://www.last.fm/music/Kendrick+Lamar/_/tv+off+(feat.+Lefty+Gunplay)
Chop Suey!,System of a Down,31334981,https://www.last.fm/music/System+of+a+Down/_/Chop+Suey%21
Mr. Brightside,The Killers,43245190,https://www.last.fm/music/The+Killers/_/Mr.+Brightside
Apocalypse,Cigarettes After Sex,32327573,https://www.last.fm/music/Cigarettes+After+Sex/_/Apocalypse
aQuAmArInE,Addison Rae,6515867,https://www.last.fm/music/Addison+Rae/_/aQuAmArInE
Every Breath You Take,The Police,18546653,https://www.last.fm/music/The+Police/_/Every+Breath+You+Take
Not Like Us,Kendrick Lamar,24423768,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us
Still into You,Paramore,20360253,https://www.last.fm/music/Paramore/_/Still+into+You
My Love Mine All Mine,Mitski,40869911,https://www.last.fm/music/Mitski/_/My+Love+Mine+All+Mine
Just Keep Watching (From F1® The Movie),Tate McRae,2179420,https://www.last.fm/music/Tate+McRae/_/Just+Keep+Watching+(From+F1%C2%AE+The+Movie)
All The Stars (with SZA),Kendrick Lamar,24956873,https://www.last.fm/music/Kendrick+Lamar/_/All+The+Stars+(with+SZA)
New York,Addison Rae,1724208,https://www.last.fm/music/Addison+Rae/_/New+York
Dark Red,Steve Lacy,32569432,https://www.last.fm/music/Steve+Lacy/_/Dark+Red
Fake Plastic Trees,Radiohead,23578825,https://www.last.fm/music/Radiohead/_/Fake+Plastic+Trees
Karma Police,Radiohead,33458655,https://www.last.fm/music/Radiohead/_/Karma+Police
Do I Wanna Know?,Arctic Monkeys,37580436,https://www.last.fm/music/Arctic+Monkeys/_/Do+I+Wanna+Know%3F
Cigarettes out the Window,TV Girl,23613871,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window
Jigsaw Falling Into Place,Radiohead,30390272,https://www.last.fm/music/Radiohead/_/Jigsaw+Falling+Into+Place
Ivy,Frank Ocean,35608513,https://www.last.fm/music/Frank+Ocean/_/Ivy
