Title,Artist,Playcount,URL
The Fate of Ophelia,Taylor Swift,13171378,https://www.last.fm/music/Taylor+Swift/_/The+Fate+of+Ophelia
Berghain,ROSALÍA,3133301,https://www.last.fm/music/ROSAL%C3%8DA/_/Berghain
"Sexo, Violencia y Llantas",ROSALÍA,1082819,"https://www.last.fm/music/ROSAL%C3%8DA/_/Sexo,+Violencia+y+Llantas"
Reliquia,ROSALÍA,1207853,https://www.last.fm/music/ROSAL%C3%8DA/_/Reliquia
Tears,Sabrina Carpenter,9654857,https://www.last.fm/music/Sabrina+Carpenter/_/Tears
Dracula,Tame Impala,3771394,https://www.last.fm/music/Tame+Impala/_/Dracula
Sienna,The Marías,13618544,https://www.last.fm/music/The+Mar%C3%ADas/_/Sienna
back to friends,sombr,17512592,https://www.last.fm/music/sombr/_/back+to+friends
La Perla,ROSALÍA,1085536,https://www.last.fm/music/ROSAL%C3%8DA/_/La+Perla
Divinize,ROSALÍA,1000914,https://www.last.fm/music/ROSAL%C3%8DA/_/Divinize
WHERE IS MY HUSBAND!,RAYE,3872300,https://www.last.fm/music/RAYE/_/WHERE+IS+MY+HUSBAND%21
Porcelana,ROSALÍA,974579,https://www.last.fm/music/ROSAL%C3%8DA/_/Porcelana
Creep,Radiohead,54014245,https://www.last.fm/music/Radiohead/_/Creep
Gabriela,KATSEYE,12509244,https://www.last.fm/music/KATSEYE/_/Gabriela
No One Noticed,The Marías,26697870,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
Manchild,Sabrina Carpenter,16495382,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
Let Down,Radiohead,34084679,https://www.last.fm/music/Radiohead/_/Let+Down
Mio Cristo Piange Diamanti,ROSALÍA,846912,https://www.last.fm/music/ROSAL%C3%8DA/_/Mio+Cristo+Piange+Diamanti
The Less I Know the Better,Tame Impala,42822448,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
Dios Es Un Stalker,ROSALÍA,976072,https://www.last.fm/music/ROSAL%C3%8DA/_/Dios+Es+Un+Stalker
De Madrugá,ROSALÍA,859420,https://www.last.fm/music/ROSAL%C3%8DA/_/De+Madrug%C3%A1
Sweater Weather,The Neighbourhood,45550946,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
"Good Luck, Babe!",Chappell Roan,54223414,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
When Did You Get Hot?,Sabrina Carpenter,7757414,https://www.last.fm/music/Sabrina+Carpenter/_/When+Did+You+Get+Hot%3F
Opalite,Taylor Swift,8011913,https://www.last.fm/music/Taylor+Swift/_/Opalite
Golden,HUNTR/X,12736705,https://www.last.fm/music/HUNTR%2FX/_/Golden
Mundo Nuevo,ROSALÍA,713076,https://www.last.fm/music/ROSAL%C3%8DA/_/Mundo+Nuevo
So Easy (To Fall In Love),Olivia Dean,2148342,https://www.last.fm/music/Olivia+Dean/_/So+Easy+(To+Fall+In+Love)
La Yugular,ROSALÍA,861174,https://www.last.fm/music/ROSAL%C3%8DA/_/La+Yugular
House Tour,Sabrina Carpenter,6952186,https://www.last.fm/music/Sabrina+Carpenter/_/House+Tour
Feel Good Inc.,Gorillaz,35705157,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
The Subway,Chappell Roan,12718216,https://www.last.fm/music/Chappell+Roan/_/The+Subway
505,Arctic Monkeys,52647250,https://www.last.fm/music/Arctic+Monkeys/_/505
Man I Need,Olivia Dean,3483064,https://www.last.fm/music/Olivia+Dean/_/Man+I+Need
No Surprises,Radiohead,50281405,https://www.last.fm/music/Radiohead/_/No+Surprises
SUGAR ON MY TONGUE,"Tyler, The Creator",9151178,"https://www.last.fm/music/Tyler,+The+Creator/_/SUGAR+ON+MY+TONGUE"
BIRDS OF A FEATHER,Billie Eilish,50593528,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
SPAGHETTI,LE SSERAFIM,13922758,https://www.last.fm/music/LE+SSERAFIM/_/SPAGHETTI
Sauvignon blanc,ROSALÍA,712859,https://www.last.fm/music/ROSAL%C3%8DA/_/Sauvignon+blanc
Past Won't Leave My Bed,Joji,1156317,https://www.last.fm/music/Joji/_/Past+Won%27t+Leave+My+Bed
Gnarly,KATSEYE,16346323,https://www.last.fm/music/KATSEYE/_/Gnarly
Lovers Rock,TV Girl,45355200,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
House featuring John Cale,Charli xcx,407429,https://www.last.fm/music/Charli+xcx/_/House+featuring+John+Cale
Nobody’s Son,Sabrina Carpenter,6842387,https://www.last.fm/music/Sabrina+Carpenter/_/Nobody%E2%80%99s+Son
Iris,The Goo Goo Dolls,26853687,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Iris
All I Need,Radiohead,36490191,https://www.last.fm/music/Radiohead/_/All+I+Need
Duvet,bôa,36582349,https://www.last.fm/music/b%C3%B4a/_/Duvet
