Title,Artist,Playcount,URL
The Subway,Chappell Roan,3590115,https://www.last.fm/music/Chappell+Roan/_/The+Subway
Ring Ring Ring,"Tyler, The Creator",2473774,"https://www.last.fm/music/Tyler,+The+Creator/_/Ring+Ring+Ring"
back to friends,sombr,10709727,https://www.last.fm/music/sombr/_/back+to+friends
SUGAR ON MY TONGUE,"Tyler, The Creator",2722222,"https://www.last.fm/music/Tyler,+The+Creator/_/SUGAR+ON+MY+TONGUE"
"Good Luck, Babe!",Chappell Roan,50296258,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
Golden,HUNTR/X,5191699,https://www.last.fm/music/HUNTR%2FX/_/Golden
No One Noticed,The Marías,21578549,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
Manchild,Sabrina Carpenter,8595451,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
JUMP,BLACKPINK,6570801,https://www.last.fm/music/BLACKPINK/_/JUMP
I'll Take Care of You (feat. Yebba),"Tyler, The Creator",1450088,"https://www.last.fm/music/Tyler,+The+Creator/_/I%27ll+Take+Care+of+You+(feat.+Yebba)"
Gabriela,KATSEYE,5608528,https://www.last.fm/music/KATSEYE/_/Gabriela
Illegal,PinkPantheress,5940681,https://www.last.fm/music/PinkPantheress/_/Illegal
Let Down,Radiohead,28531993,https://www.last.fm/music/Radiohead/_/Let+Down
august,Taylor Swift,39049704,https://www.last.fm/music/Taylor+Swift/_/august
undressed,sombr,7453052,https://www.last.fm/music/sombr/_/undressed
Gnarly,KATSEYE,10610076,https://www.last.fm/music/KATSEYE/_/Gnarly
party 4 u,Charli xcx,13875212,https://www.last.fm/music/Charli+xcx/_/party+4+u
BIRDS OF A FEATHER,Billie Eilish,47124435,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
Big Poe (feat. Sk8brd),"Tyler, The Creator",1307456,"https://www.last.fm/music/Tyler,+The+Creator/_/Big+Poe+(feat.+Sk8brd)"
Creep,Radiohead,49720310,https://www.last.fm/music/Radiohead/_/Creep
Love Me Not,Ravyn Lenae,10410155,https://www.last.fm/music/Ravyn+Lenae/_/Love+Me+Not
Sucka Free,"Tyler, The Creator",2075637,"https://www.last.fm/music/Tyler,+The+Creator/_/Sucka+Free"
Don't You Worry Baby (feat. Madison McFerrin),"Tyler, The Creator",1176093,"https://www.last.fm/music/Tyler,+The+Creator/_/Don%27t+You+Worry+Baby+(feat.+Madison+McFerrin)"
Dreams - 2004 Remaster,Fleetwood Mac,22130122,https://www.last.fm/music/Fleetwood+Mac/_/Dreams+-+2004+Remaster
Your Idol,SAJA BOYS,4657428,https://www.last.fm/music/SAJA+BOYS/_/Your+Idol
Casual,Chappell Roan,24147146,https://www.last.fm/music/Chappell+Roan/_/Casual
See You Again (feat. Kali Uchis),"Tyler, The Creator",48932637,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
Sparks,Coldplay,29850878,https://www.last.fm/music/Coldplay/_/Sparks
luther (with SZA),Kendrick Lamar,21447862,https://www.last.fm/music/Kendrick+Lamar/_/luther+(with+SZA)
No Surprises,Radiohead,46792158,https://www.last.fm/music/Radiohead/_/No+Surprises
Duvet,bôa,33736141,https://www.last.fm/music/b%C3%B4a/_/Duvet
Von dutch,Charli xcx,25205339,https://www.last.fm/music/Charli+xcx/_/Von+dutch
505,Arctic Monkeys,49438905,https://www.last.fm/music/Arctic+Monkeys/_/505
