Title,Artist,Playcount,URL
Tears,Sabrina Carpenter,5303119,https://www.last.fm/music/Sabrina+Carpenter/_/Tears
When Did You Get Hot?,Sabrina Carpenter,4214206,https://www.last.fm/music/Sabrina+Carpenter/_/When+Did+You+Get+Hot%3F
back to friends,sombr,14277335,https://www.last.fm/music/sombr/_/back+to+friends
SUGAR ON MY TONGUE,"Tyler, The Creator",6326075,"https://www.last.fm/music/Tyler,+The+Creator/_/SUGAR+ON+MY+TONGUE"
Manchild,Sabrina Carpenter,13298439,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild
Gabriela,KATSEYE,9273448,https://www.last.fm/music/KATSEYE/_/Gabriela
House Tour,Sabrina Carpenter,3830845,https://www.last.fm/music/Sabrina+Carpenter/_/House+Tour
The Subway,Chappell Roan,9958258,https://www.last.fm/music/Chappell+Roan/_/The+Subway
Nobody’s Son,Sabrina Carpenter,3787462,https://www.last.fm/music/Sabrina+Carpenter/_/Nobody%E2%80%99s+Son
No One Noticed,The Marías,24051306,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
Gnarly,KATSEYE,13708996,https://www.last.fm/music/KATSEYE/_/Gnarly
Sienna,The Marías,10417074,https://www.last.fm/music/The+Mar%C3%ADas/_/Sienna
Golden,HUNTR/X,9393137,https://www.last.fm/music/HUNTR%2FX/_/Golden
"Good Luck, Babe!",Chappell Roan,52303460,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
Let Down,Radiohead,31313814,https://www.last.fm/music/Radiohead/_/Let+Down
My Man on Willpower,Sabrina Carpenter,3472438,https://www.last.fm/music/Sabrina+Carpenter/_/My+Man+on+Willpower
Sugar Talking,Sabrina Carpenter,3308547,https://www.last.fm/music/Sabrina+Carpenter/_/Sugar+Talking
undressed,sombr,9731177,https://www.last.fm/music/sombr/_/undressed
Go Go Juice,Sabrina Carpenter,3194312,https://www.last.fm/music/Sabrina+Carpenter/_/Go+Go+Juice
Creep,Radiohead,51717614,https://www.last.fm/music/Radiohead/_/Creep
Romantic Homicide,d4vd,24642744,https://www.last.fm/music/d4vd/_/Romantic+Homicide
Feel Good Inc.,Gorillaz,33834228,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
See You Again (feat. Kali Uchis),"Tyler, The Creator",50543757,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
"Lover, You Should've Come Over",Jeff Buckley,23707667,"https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over"
12 to 12,sombr,2878740,https://www.last.fm/music/sombr/_/12+to+12
Goodbye,Sabrina Carpenter,2731904,https://www.last.fm/music/Sabrina+Carpenter/_/Goodbye
BIRDS OF A FEATHER,Billie Eilish,48796560,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
Sports car,Tate McRae,15030473,https://www.last.fm/music/Tate+McRae/_/Sports+car
505,Arctic Monkeys,50947239,https://www.last.fm/music/Arctic+Monkeys/_/505
Never Getting Laid,Sabrina Carpenter,2794355,https://www.last.fm/music/Sabrina+Carpenter/_/Never+Getting+Laid
Diet Pepsi,Addison Rae,18359313,https://www.last.fm/music/Addison+Rae/_/Diet+Pepsi
No Surprises,Radiohead,48436815,https://www.last.fm/music/Radiohead/_/No+Surprises
Sparks,Coldplay,31671528,https://www.last.fm/music/Coldplay/_/Sparks
Love Me Not,Ravyn Lenae,12139561,https://www.last.fm/music/Ravyn+Lenae/_/Love+Me+Not
party 4 u,Charli xcx,15526435,https://www.last.fm/music/Charli+xcx/_/party+4+u
Lovers Rock,TV Girl,43556369,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
Sweater Weather,The Neighbourhood,43944959,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
Duvet,bôa,35052517,https://www.last.fm/music/b%C3%B4a/_/Duvet
Iris,The Goo Goo Dolls,25242442,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Iris
Timeless (Feat Playboi Carti),The Weeknd,8685896,https://www.last.fm/music/The+Weeknd/_/Timeless+(Feat+Playboi+Carti)
We Almost Broke Up Again Last Night,Sabrina Carpenter,2803660,https://www.last.fm/music/Sabrina+Carpenter/_/We+Almost+Broke+Up+Again+Last+Night
JUMP,BLACKPINK,10182704,https://www.last.fm/music/BLACKPINK/_/JUMP
From the Start,Laufey,22214278,https://www.last.fm/music/Laufey/_/From+the+Start
Ring Ring Ring,"Tyler, The Creator",4564689,"https://www.last.fm/music/Tyler,+The+Creator/_/Ring+Ring+Ring"
Jealous Type,Doja Cat,3444885,https://www.last.fm/music/Doja+Cat/_/Jealous+Type
