Title,Artist,Playcount,URL
"Good Luck, Babe!",Chappell Roan,42750345,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21"
BIRDS OF A FEATHER,Billie Eilish,39399972,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER
luther (with SZA),Kendrick Lamar,15812533,https://www.last.fm/music/Kendrick+Lamar/_/luther+(with+SZA)
espresso,Sabrina Carpenter,41839137,https://www.last.fm/music/Sabrina+Carpenter/_/espresso
See You Again (feat. Kali Uchis),"Tyler, the Creator",42501814,"https://www.last.fm/music/Tyler,+the+Creator/_/See+You+Again+(feat.+Kali+Uchis)"
No One Noticed,The Marías,14457985,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed
DENIAL IS A RIVER,Doechii,9991634,https://www.last.fm/music/Doechii/_/DENIAL+IS+A+RIVER
Abracadabra,Lady Gaga,12681523,https://www.last.fm/music/Lady+Gaga/_/Abracadabra
Die With A Smile,Lady Gaga,21431802,https://www.last.fm/music/Lady+Gaga/_/Die+With+A+Smile
EVIL J0RDAN,Playboi Carti,4469156,https://www.last.fm/music/Playboi+Carti/_/EVIL+J0RDAN
tAsTe,Sabrina Carpenter,20867781,https://www.last.fm/music/Sabrina+Carpenter/_/tAsTe
guess featuring billie eilish,Charli XCX,19458513,https://www.last.fm/music/Charli+XCX/_/guess+featuring+billie+eilish
RATHER LIE (with The Weeknd),Playboi Carti,3698298,https://www.last.fm/music/Playboi+Carti/_/RATHER+LIE+(with+The+Weeknd)
Pink Pony Club,Chappell Roan,17379607,https://www.last.fm/music/Chappell+Roan/_/Pink+Pony+Club
The Giver,Chappell Roan,3476532,https://www.last.fm/music/Chappell+Roan/_/The+Giver
505,Arctic Monkeys,42488133,https://www.last.fm/music/Arctic+Monkeys/_/505
Headlock,Imogen Heap,14164969,https://www.last.fm/music/Imogen+Heap/_/Headlock
Timeless (Feat Playboi Carti),The Weeknd,3181635,https://www.last.fm/music/The+Weeknd/_/Timeless+(Feat+Playboi+Carti)
All The Stars (with SZA),Kendrick Lamar,23377192,https://www.last.fm/music/Kendrick+Lamar/_/All+The+Stars+(with+SZA)
Pink + White,Frank Ocean,46891641,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White
Juno,Sabrina Carpenter,15209786,https://www.last.fm/music/Sabrina+Carpenter/_/Juno
Like Him (feat. Lola Young),"Tyler, the Creator",12323227,"https://www.last.fm/music/Tyler,+the+Creator/_/Like+Him+(feat.+Lola+Young)"
Twilight Zone,Ariana Grande,3319197,https://www.last.fm/music/Ariana+Grande/_/Twilight+Zone
sports car,Tate McRae,8088772,https://www.last.fm/music/Tate+McRae/_/sports+car
Please Please Please,Sabrina Carpenter,26728850,https://www.last.fm/music/Sabrina+Carpenter/_/Please+Please+Please
Bed Chem,Sabrina Carpenter,16799847,https://www.last.fm/music/Sabrina+Carpenter/_/Bed+Chem
Wildflower,Billie Eilish,22653856,https://www.last.fm/music/Billie+Eilish/_/Wildflower
Lovers Rock,TV Girl,36673308,https://www.last.fm/music/TV+Girl/_/Lovers+Rock
Not Like Us,Kendrick Lamar,23025786,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us
HOT TO GO!,Chappell Roan,24587323,https://www.last.fm/music/Chappell+Roan/_/HOT+TO+GO%21
Duvet,bôa,29123292,https://www.last.fm/music/b%C3%B4a/_/Duvet
Busy Woman,Sabrina Carpenter,5623722,https://www.last.fm/music/Sabrina+Carpenter/_/Busy+Woman
tv off (feat. Lefty Gunplay),Kendrick Lamar,10194141,https://www.last.fm/music/Kendrick+Lamar/_/tv+off+(feat.+Lefty+Gunplay)
Creep,Radiohead,41408061,https://www.last.fm/music/Radiohead/_/Creep
Von Dutch,Charli XCX,19637347,https://www.last.fm/music/Charli+XCX/_/Von+Dutch
we can't be friends (wait for your love),Ariana Grande,24877614,https://www.last.fm/music/Ariana+Grande/_/we+can%27t+be+friends+(wait+for+your+love)
The Less I Know the Better,Tame Impala,35358271,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better
Are We Still Friends?,"Tyler, the Creator",22569503,"https://www.last.fm/music/Tyler,+the+Creator/_/Are+We+Still+Friends%3F"
360,Charli XCX,24986107,https://www.last.fm/music/Charli+XCX/_/360
Feel Good Inc.,Gorillaz,33056057,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
Sailor Song,Gigi Perez,15653790,https://www.last.fm/music/Gigi+Perez/_/Sailor+Song
Red Wine Supernova,Chappell Roan,23154612,https://www.last.fm/music/Chappell+Roan/_/Red+Wine+Supernova
Sweater Weather,The Neighbourhood,38146110,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather
like JENNIE,Jennie,5328697,https://www.last.fm/music/Jennie/_/like+JENNIE
Anxiety,Doechii,2203506,https://www.last.fm/music/Doechii/_/Anxiety
that’s so true,Gracie Abrams,13690213,https://www.last.fm/music/Gracie+Abrams/_/that%E2%80%99s+so+true
No Surprises,Radiohead,39363353,https://www.last.fm/music/Radiohead/_/No+Surprises
Juna,Clairo,12318339,https://www.last.fm/music/Clairo/_/Juna
Money Trees,Kendrick Lamar,27321906,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees
Casual,Chappell Roan,20026072,https://www.last.fm/music/Chappell+Roan/_/Casual
Earfquake,"Tyler, the Creator",30951151,"https://www.last.fm/music/Tyler,+the+Creator/_/Earfquake"
Dandelion,Ariana Grande,2604422,https://www.last.fm/music/Ariana+Grande/_/Dandelion
CHIHIRO,Billie Eilish,21641622,https://www.last.fm/music/Billie+Eilish/_/CHIHIRO
"STICKY (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, the Creator",9832946,"https://www.last.fm/music/Tyler,+the+Creator/_/STICKY+(feat.+GloRilla,+Sexyy+Red+&+Lil+Wayne)"
Iris,The Goo Goo Dolls,15649346,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Iris
Nokia,Drake,3554342,https://www.last.fm/music/Drake/_/Nokia
APT.,Rosé,18781742,https://www.last.fm/music/Ros%C3%A9/_/APT.
NISSAN ALTIMA,Doechii,7111669,https://www.last.fm/music/Doechii/_/NISSAN+ALTIMA
Linger,The Cranberries,23355595,https://www.last.fm/music/The+Cranberries/_/Linger
Bags,Clairo,24646144,https://www.last.fm/music/Clairo/_/Bags
Poker Face,Lady Gaga,28196285,https://www.last.fm/music/Lady+Gaga/_/Poker+Face
My Love Mine All Mine,Mitski,39170980,https://www.last.fm/music/Mitski/_/My+Love+Mine+All+Mine
Ivy,Frank Ocean,34105534,https://www.last.fm/music/Frank+Ocean/_/Ivy
GOOD CREDIT (with Kendrick Lamar),Playboi Carti,1984861,https://www.last.fm/music/Playboi+Carti/_/GOOD+CREDIT+(with+Kendrick+Lamar)
CRUSH (With Travis Scott),Playboi Carti,1967610,https://www.last.fm/music/Playboi+Carti/_/CRUSH+(With+Travis+Scott)
Warm,Ariana Grande,2041711,https://www.last.fm/music/Ariana+Grande/_/Warm
Dark Thoughts,Lil Tecca,2385657,https://www.last.fm/music/Lil+Tecca/_/Dark+Thoughts
Dreams - 2004 Remaster,Fleetwood Mac,18392968,https://www.last.fm/music/Fleetwood+Mac/_/Dreams+-+2004+Remaster
The Perfect Pair,beabadoobee,20326515,https://www.last.fm/music/beabadoobee/_/The+Perfect+Pair
EXTRAL (feat. Doechii),Jennie,5215384,https://www.last.fm/music/Jennie/_/EXTRAL+(feat.+Doechii)
I Wanna Be Yours,Arctic Monkeys,32297525,https://www.last.fm/music/Arctic+Monkeys/_/I+Wanna+Be+Yours
squabble up,Kendrick Lamar,9729766,https://www.last.fm/music/Kendrick+Lamar/_/squabble+up
Love Me Not,Ravyn Lenae,4225107,https://www.last.fm/music/Ravyn+Lenae/_/Love+Me+Not
All I Need,Radiohead,25842494,https://www.last.fm/music/Radiohead/_/All+I+Need
Apple,Charli XCX,17121049,https://www.last.fm/music/Charli+XCX/_/Apple
Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,16842316,https://www.last.fm/music/The+Smiths/_/Heaven+Knows+I%27m+Miserable+Now+-+2011+Remaster
Pain,pinkpantheress,26709888,https://www.last.fm/music/pinkpantheress/_/Pain
Fade Into You,Mazzy Star,23518171,https://www.last.fm/music/Mazzy+Star/_/Fade+Into+You
Apocalypse,Cigarettes After Sex,30594979,https://www.last.fm/music/Cigarettes+After+Sex/_/Apocalypse
White Ferrari,Frank Ocean,29770912,https://www.last.fm/music/Frank+Ocean/_/White+Ferrari
the boy is mine,Ariana Grande,19145636,https://www.last.fm/music/Ariana+Grande/_/the+boy+is+mine
Dark Red,Steve Lacy,31247720,https://www.last.fm/music/Steve+Lacy/_/Dark+Red
Kill Bill,SZA,37404096,https://www.last.fm/music/SZA/_/Kill+Bill
past life,Ariana Grande,2067420,https://www.last.fm/music/Ariana+Grande/_/past+life
PRIDE.,Kendrick Lamar,25754196,https://www.last.fm/music/Kendrick+Lamar/_/PRIDE.
Garden of Eden,Lady Gaga,3578479,https://www.last.fm/music/Lady+Gaga/_/Garden+of+Eden
Good Graces,Sabrina Carpenter,11987334,https://www.last.fm/music/Sabrina+Carpenter/_/Good+Graces
No. 1 Party Anthem,Arctic Monkeys,15376563,https://www.last.fm/music/Arctic+Monkeys/_/No.+1+Party+Anthem
"Lover, You Should've Come Over",Jeff Buckley,16616160,"https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over"
Thinkin Bout You,Frank Ocean,28402299,https://www.last.fm/music/Frank+Ocean/_/Thinkin+Bout+You
365,Charli XCX,15538954,https://www.last.fm/music/Charli+XCX/_/365
Hampstead,Ariana Grande,2027801,https://www.last.fm/music/Ariana+Grande/_/Hampstead
Mr. Brightside,The Killers,41976215,https://www.last.fm/music/The+Killers/_/Mr.+Brightside
HarD TiMEs,Paramore,12744569,https://www.last.fm/music/Paramore/_/HarD+TiMEs
"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,18526347,"https://www.last.fm/music/The+Weeknd/_/One+Of+The+Girls+(with+JENNIE,+Lily+Rose+Depp)"
Do I Wanna Know?,Arctic Monkeys,36259943,https://www.last.fm/music/Arctic+Monkeys/_/Do+I+Wanna+Know%3F
No Pole,Don Toliver,7770634,https://www.last.fm/music/Don+Toliver/_/No+Pole
Bad Habit,Steve Lacy,25653339,https://www.last.fm/music/Steve+Lacy/_/Bad+Habit
Jigsaw Falling Into Place,Radiohead,28574050,https://www.last.fm/music/Radiohead/_/Jigsaw+Falling+Into+Place
Karma Police,Radiohead,31941255,https://www.last.fm/music/Radiohead/_/Karma+Police
